,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Istambul-pnakt1,-0.7345967787065553,0.2918761855713383,0.5191076858447294,-0.17604246236305213,0.5661003084924979,0.05355621069142126,-0.1314369076903327,-0.04171543558649083,-0.06215254826364805,0.2678381635606414,0.11430221261107439,0.058780936050842496,-0.005613844424515701,-0.1194449009300486,-0.06314119595325288
Izmir-36,0.6673003376714348,0.44215095277197636,-0.021677090119874638,0.47751422574383495,1.2146114750313735,0.23350660215458763,0.8628303636377156,-0.2831929322325919,0.2136902403860568,-0.19250983228213442,0.0014945718462284492,0.302641494259758,-0.11202990204513479,0.0905808077715436,0.02255743446413147
Miltiadous-9,-0.4019182841622025,0.8263158288959676,-0.020249121011996253,0.025693856499670046,-0.6909595094342391,0.2735226270301558,0.049616080433798226,-0.25486210347970206,0.09340705694395139,0.04255441126692595,0.026194885326531324,-0.11464633669163095,0.0579374214451398,-0.010831158755703719,-0.054623382253360456
Izmir-154,0.2930499760186702,0.8549273483010096,0.3269925886451343,-0.10870599180205288,-0.06370111552357005,-0.4371451737786647,-0.13429209826322402,-0.05057762020964287,-0.254382862339113,0.05789275808095153,0.14476738697273178,-0.09044555879953416,-0.22296598477293259,0.2779676499835778,-0.1298374474415591
Miltiadous-43,-1.3228320693071423,-0.42054117211553377,0.23637924190670329,0.03062573889957188,0.41221316319272205,-0.12447996284207241,0.16005408065435842,0.2999786841505104,-0.1212955717089403,0.038146158445178026,-0.1015526588853568,-0.12685046238620423,0.035503870463816686,-0.006803038808186973,-0.051546851600040425
Miltiadous-40,0.3793397716927413,-0.25808866412247633,0.34517117518187795,-0.5062019974066357,-0.024598674018667093,0.07619860255320769,0.12905493151675984,0.1924792385448556,0.20787966961840743,0.1611144404375391,-0.09648938856753717,-0.034380160628247475,-0.016630549350199714,-0.08432130804697115,0.08121569975203417
Miltiadous-20,-1.560051789347242,-0.7266530015733648,-0.14748402175308428,0.2349646612168249,0.034414916523985546,0.23950959240379535,0.08208302816647088,0.40035066090433197,-0.11551688640532595,-0.07941555908053519,-0.1729748808151441,-0.09448690330214043,0.0024155004730217313,0.023430439661364877,0.018423783115494127
Newcastle-96,-0.5668184907217546,0.08928312647475316,-0.8450100226663063,-0.1203622408825393,-0.10093089855682051,0.10326624341000325,0.3258277985866505,0.0730384615024888,0.2851908168229031,-0.0438933110658422,-0.14334469516953846,0.013053329811355749,-0.36062478124422237,-0.1029649443884023,-0.05071718364134155
Izmir-21,0.6773396744716925,0.1822142898078762,0.08704550705899523,0.7097886886931188,0.46169953709531025,0.02157134415313837,-0.13502147657457733,-0.12382459306441503,-0.0602042440943333,-0.011125612520456565,-0.09091694502313394,0.034501312179428985,-0.21634034558789353,-0.0417679351339951,-0.10301550033198702
Newcastle-78,2.872119389301902,-0.29901905242981586,0.1324552764156378,0.23552233816658674,0.11681697015101061,0.4864299436979671,0.09666466878362483,-0.5669442761344048,-0.07696370252578356,0.17642690498341884,-0.17234898961991058,-0.3836877897193091,-0.10192179596218585,0.23264373068731425,0.14268542602422687
Istambul-falames1,0.6191123093230305,0.33414600210075673,0.05289980933639826,-0.746173515647277,0.373547367789796,-0.32881218838546844,0.043409364611344356,0.25681926537739364,0.1256656434745296,-0.0959434179138787,0.2356942726260915,0.027184977344660324,0.14598376077716335,-0.24507124399984134,0.03059232477921447
Izmir-140,-0.5777613646610168,-0.4237952907357623,0.4973443124811655,0.37614945936310784,-0.2043577924629172,0.06234526814939184,-0.11400139447191189,-0.1793060307108569,-0.42068593431830886,0.30072790099235286,-0.15346639050168498,-0.02838676146904527,-0.04128871583832758,-0.0025460432484004907,0.1432108399933799
Izmir-146,0.21084307001907185,-0.9420807741206735,0.04696160837505866,-0.2107910942211715,-0.05417804487979146,-0.22182143256114695,-0.09575220410984842,0.3074059104403229,0.030168601773290376,-0.13559078755804213,-0.0832810212067328,-0.003945863276935804,0.03979481155851135,-0.13091253260868577,-0.1885905598679595
Izmir-131,2.9487378261039177,1.122724814257648,0.21267930747403016,0.20150636174733733,0.2947964601633689,-0.15409987168726771,0.34066375731905263,-0.09688149917517862,0.16321387762844614,-0.08988245714124307,-0.03697135305928438,-0.2873384628951575,-0.18227161487510687,0.11087562602807909,0.3058082440679345
Izmir-145,-0.21715950480343596,-0.3343525426518012,-0.7537268076684108,0.0626869886783362,-0.5360588773674031,-0.07872784389239408,-0.147677954597911,0.13159706100126944,-0.1750584248168051,0.10002876316780701,0.3218621541521644,0.0007559989255635719,0.12765156381306195,-0.07573100535601777,-0.050089129201528505
Izmir-50,2.0507296440700236,0.8847300666645455,-1.0798425359309312,1.0341351380254922,0.052449237745913486,-0.21510173694816925,0.3319602588045195,-0.007507688453147597,-0.5013530755109757,0.00866137315090013,0.12512325458004914,-0.21910473157603502,0.100836114044105,-0.047787836936724525,0.023625395671214536
Newcastle-106,-0.9897110586664833,-0.45764296081784195,-0.22086581126589527,0.27858764254212703,-0.027545609625399172,0.0678685788899795,-0.005278876489905667,0.33420996288927324,-0.19748961004965285,-0.02624796924653489,-0.1835125481884741,-0.03951775773354572,0.03513393243946922,-0.008390989159596862,-0.01863794279976187
Istambul-falmdem1,-0.8243403239410056,1.3294627379949544,-0.05281747028010164,0.3557031322006877,-0.38089130976276714,-0.25007982338630536,-0.030913719850273576,-0.03252462332765473,0.2900261981029294,-0.14603079906222913,-0.21934903393473357,-0.3535349664461415,-0.030809795975454694,-0.2178775006083835,0.07853841141779373
Miltiadous-35,-1.082903413742955,0.8395181177921444,-0.37171535790137605,-0.025200855067063987,-0.4184819902408955,-0.016481054286874755,0.3288521726790937,0.17932211385031865,-0.11208595762517196,0.08228814557790053,0.04646589573983809,-0.2613802013687567,0.05493983663327256,-0.17439864419158302,-0.14533565737264123
BrainLat:AR-sub-10006,0.941666180458122,0.27896686107501906,-0.34345186512342285,-0.1336627596881651,0.1926748368152357,0.18527485306422292,-0.23837961373426236,-0.03004289866931687,0.021626201842862285,0.0038740690343142285,0.07425058452815854,0.12070309910286793,-0.1852687675324836,-0.008192535400101605,-0.08322247706338777
Izmir-119,2.2417834457739705,-0.9304375070809648,0.08025304244234818,0.29078355519271215,0.032772701489889776,0.25465944088302045,-0.03804459645932933,-0.192139586818769,0.47868533979548766,-0.18136736466624587,0.008895160121065056,-0.1189455073853806,-0.04315542622138413,0.030853634739570954,-0.028148836643278625
Miltiadous-44,1.1064246333715504,0.3028965518148847,-0.2698078527279478,0.828909707191864,-0.3638249873533846,-0.035442462098602356,0.42711820656712274,0.2707019291712028,-0.3824991588194782,0.11958255260075798,0.19997196084962063,-0.1289979553745435,0.3194357439166436,-0.06649650391156105,-0.12674998815407817
Izmir-33,-0.3787747003816058,-0.5952906641906698,-0.0387957726205301,0.6171519091603034,-0.2836403483573652,-0.02291460404506723,-0.1734776979588563,-0.16331966388966024,-0.06758412978407687,0.2318072265396432,0.025454203239434415,0.15461402791208478,0.030028466053367873,-0.07262786747962094,0.07264487971456692
Newcastle-101,-1.3684718542697192,-0.6390803748529298,0.5330670443030284,0.125677428604761,0.23374205697995618,-0.13375390716477467,0.20352512569301695,0.4026812324239055,-0.2623524823932841,-0.1284322960145682,-0.15417456285787245,-0.1754577528124501,-0.00019024488339551424,-0.05374058889739168,0.0030155573845691945
Istambul-phbic1,1.0163404131615317,-0.502719957495118,0.11492751459686416,0.8316496099221985,0.254343447962231,0.21307512496328496,0.6229063197200924,-0.2666594869158314,-0.039162389348590135,0.3373070374287401,0.09847666424367892,0.0853928434485197,0.24167660430766977,0.1649170706044126,-0.08919679563382518
BrainLat:AR-sub-100035,-0.45240351236987403,1.4433552399925649,-0.16271825076743462,-0.3929675437516634,-0.415970999139349,-0.21918450005661821,0.38007673480547655,0.045927483223392185,0.04156699804843616,-0.0877114403620801,-0.10580642363086917,-0.005118235094726007,-0.003610230785019989,0.11378636576887244,0.0005418170315160041
Izmir-18,0.8267364441253895,1.7621274097999633,-0.5479271799630375,0.460686358099807,1.4727061227471725,0.2982859763943534,-0.6270577636368616,0.3345427909339259,0.2813293117766825,-0.18156353944275389,-0.17814638325037419,0.1366578620199422,-0.46026162758110173,-0.040380249318768414,0.04423259472129325
Miltiadous-19,-1.1822701066698702,-1.4623485135491727,-0.285485963521474,0.41487185915906605,0.2541173514685278,0.030079328234361758,-0.05357102500948873,-0.041436885778757156,0.10985357891542628,-0.10083803327352191,0.12367462800548486,-0.07229186687426425,0.06504388831447835,0.028504317503129293,-0.1382186534847154
Izmir-47,-0.8110600471563592,0.20588985927151143,0.3411020064222451,-0.2744934766698336,-0.12945071169653208,-0.4493590058144592,0.06346833419317173,-0.39441606354917697,0.24926282291364507,0.2581617809374449,0.04733403787549519,-0.1308895929120041,0.028213256839921638,0.013889653250191007,-0.03687918741224922
Izmir-89,-0.3300311991775856,-0.32939285624176057,-0.009625622099140519,0.27878486684299386,-0.05758020725462582,-0.11387785577004968,-0.015731716670127793,-0.1496963394781432,-0.18396488638728012,0.015770355547390365,-0.17364062493557358,0.12819451132324938,0.02233180568378718,-0.0722065975351379,0.034294399534562675
Izmir-156,1.323547402477256,-0.11031834114067196,0.9497571809709248,0.31307944882840627,0.1766207359155635,-0.04774188440926097,0.25987555175919536,0.1980023657262235,0.09824631273388826,-0.11950409610913536,-0.15781116298870682,0.014862075224635377,-0.013367709818510688,-0.01158662884061272,0.03401949684851319
Miltiadous-21,-0.9703358004613434,-0.09366544705520016,-0.17402301466235956,0.08681140469928308,-0.21232017651768303,-0.25913295149729065,-0.17858387944654625,-0.026803361702513365,0.1281794703102448,0.14009314291467928,0.2156511303437507,-0.011212005507095736,0.16141183784327126,0.060861852785675054,-0.0004313631821741499
Izmir-139,-0.6430938780256104,0.2760298940473605,-0.48318033613538175,0.4929296434966873,0.5685097572417912,0.09782020120269187,-0.03978405374058993,0.20465355646180972,0.00267867222332457,-0.0549466397191415,0.002332631704761794,-0.1001029106854311,-0.2614802164480763,-0.27110493221563225,-0.22443894630383582
Izmir-135,0.24978174820495985,1.07133660671214,-0.504962063780779,0.06122727271681044,-0.5200670450299099,0.1993723098315909,0.0571591997160876,-0.011581293040047458,-0.003733554536308342,0.0056678186996832304,-0.2528344661543208,0.2329988092212406,0.11065260100703546,-0.2768238604523897,0.029470934540865898
BrainLat:AR-sub-10002,-0.19059267563252968,-1.1224756928163717,-0.027577528011818047,-0.18444542519164872,0.29848959521217755,-0.11400715855075969,-0.15048197957993728,-0.20474642345681565,0.20958594633858083,-0.1441834012079182,-0.16394607789233456,-0.26153301761642844,0.12935486068204075,-0.0609279322864132,-0.11816037896409072
Miltiadous-45,-0.13448233910022384,0.25190773695169205,-0.07804583971271482,0.010739499203143446,0.3831770925195811,-0.28108710617804455,-0.10771097906101874,0.22060358975388294,0.0909169145479342,0.012233582683748941,-0.35361606978753585,-0.12470483493195611,0.025231766313915223,0.04765162518522841,-0.008203343551488742
Izmir-125,-0.9877473492301443,0.8386752868543744,1.354536822214276,-0.7672546473130419,-0.23625062534153024,-0.33098836304417206,0.3254487515909905,-0.35705204667794405,0.1851334280561476,-0.00840328560745566,0.2214079378082878,-0.08003614834775315,-0.021549465130644624,0.029774400756793756,-0.11977636546687762
Izmir-40,0.040651629538320376,0.29784447576524303,0.6455753353578815,0.21225498738118348,0.3958179425191275,-0.008368501286086367,-0.03183276242285328,-0.013504117172416254,-0.11632384995970971,0.11536296841725334,-0.026089073085668418,0.08926813750811993,-0.06879694357928538,-0.026670037440450097,-0.015458364691170243
Istambul-pacik1,1.0710872946639185,-0.5307159703332197,-0.17181134407236684,-0.2599666960835081,-0.45377529490591867,-0.3231654071741761,0.03865681957587105,0.39918899942899366,0.0061943261255038235,-0.04276246442765605,0.024395446950494556,0.19622975891297392,0.1251293795278055,0.08696710973293591,-0.06456147126125514
BrainLat:CL-sub-100010,-0.5713558396476581,0.7517101899157691,0.23847507904072973,-0.16219665684723095,-0.17615262537039894,-0.08757886950705411,-0.1143856154510823,-0.025072044644783385,-0.058081769803126335,0.12286580254791238,-0.07796075274773914,-0.08634560743833537,-0.03606644935420209,-0.02284211184089346,-0.19932831275647037
Istambul-pnsog1,2.3302690531871963,-1.2417941515928217,0.8994816517322717,0.4753664589144863,-0.270905692016888,0.3684729141745539,-0.0033039695421612798,0.4435485091212008,0.28097605524413277,0.24624770311949074,-0.15999878388320926,-0.05570740351014871,0.13640012420889164,0.06938649370150524,-0.10433641040855868
Newcastle-53,0.5716993755469313,0.4686623838893998,-0.5133788804273559,-0.26884594446326177,-0.8990972924375321,0.3494121001749739,-0.36922829308772004,-0.42407091655921325,-0.2594574930268122,0.12216127822348515,0.018978893499579992,-0.17206601004500577,-0.15010135363833618,0.08593848335158333,0.015015033594471452
Izmir-130,-0.7321803842606311,-0.404628921713983,-0.033019981876566185,-0.03687327084587845,-0.17589780145199022,-0.027421191819716254,-0.011693036612849728,-0.14671551353083834,-0.25797920870890834,0.34036613291086254,-0.13160095305157138,0.052466622810166785,-0.051396706138294015,-0.003538772532887656,0.0751317431703179
Izmir-17,-0.9425208024708157,-0.48870586542065303,-0.09299225487058542,0.16223886250642217,0.03542985282537337,-0.06941627722627941,0.08287752667495238,-0.08151101357172147,-0.08005771248265124,0.0650012666112202,-0.013516259212316514,0.011310953416447446,0.03174782771126542,-0.017112073764802754,-0.015600884806118254
Istambul-falsgul1,-0.6215273396704676,-0.6279772344366724,0.4197354802821649,0.3475597916038857,-0.023540634919829106,0.35729158213267176,0.30601845004118994,0.2567944651806871,-0.11118818571141362,-0.020999333361857324,-0.09264786028148446,0.07613038783161921,0.10878294119179423,-0.2425385842305215,0.020886793187047708
Newcastle-97,-1.5407018579878773,-0.2633701814389868,-0.0400624727849477,-0.3309220701320665,-0.47378353580565974,0.14293706664342853,0.3168449273395418,-0.19334301822435815,0.4244860207644848,-0.20010075261088686,0.15334178933184217,0.05803756684289537,-0.020013696520764696,0.03502443397160158,0.0037958805709630435
Miltiadous-38,-0.5467596326621029,-0.5069821249375376,0.16404885683583256,-0.1672745054752987,0.16008169543619383,0.03470391814004139,-0.04658668984217571,0.32169968590089726,-0.22725994272390712,0.02768620291666557,-0.14415300046106655,-0.08068030282215684,-0.04075146886122824,-0.009772329625786906,0.08207216749063455
Newcastle-62,-0.16081665049393565,1.1006406011427259,-0.1753377478480595,0.18607006778780988,0.5272926308023856,0.2288991270269368,-0.1009225512341479,0.06252458380288642,-0.007692526547196354,-0.056538753877884144,0.06166141929220267,0.03445185412254961,-0.25571185089916165,-0.3121065972491206,-0.13317383038120353
Izmir-29,-0.6751934390283615,0.5222168298424642,0.010428602809341452,0.08408864180625941,-0.2109307587459984,-0.014487625892541947,-0.14675823391917725,-0.13650042041185534,-0.0522003815773063,-0.05973443796818831,-0.05793322524352378,0.12067025610653076,0.024039366932789342,0.03483852072520785,0.07829420573189674
Miltiadous-51,-0.5605045007194457,-0.19968784037750284,0.13431563672728494,-0.278300038249943,-0.5191202107780158,0.2381235767233112,0.12416392496986868,-0.06145299147665307,0.07187457375166469,0.02518561923927188,-0.10162734718999525,0.029802266554096415,-0.13433335850743647,0.02106955419683612,-0.1376536309192259
Izmir-137,-1.2043802712111333,-0.789843511734895,0.3338221150311027,-0.06797716594699721,0.3785705364896454,0.164975355420254,0.20786991199141552,0.3016248277024463,-0.25059652454087705,0.1499042992323308,-0.18324158507761173,-0.041189685519822446,-0.015380942522652328,-0.003753444365355554,0.08675534008803079
Izmir-120,-0.13611979692013781,-1.271003914604858,-0.47789077612407865,0.23407776259456295,-0.03241060682503302,0.0869716814419089,-0.07320729567014324,-0.1412996924505183,0.2141005367518114,-0.279244155566202,0.4543723847842909,0.1312715367681149,0.05316649787226364,-0.057058182913056005,0.23751886433651498
Izmir-34,-0.6881099578027557,-0.9074419751247536,0.05717658063537724,-0.3312703479789374,-0.044975382066373575,0.45326795680944343,0.20888084641375138,0.24959907466005957,-0.21095171306539656,-0.06257373709986415,-0.19398766462694955,-0.10802400313876571,-0.028415733465975694,-0.03378318612334555,0.06718542968151406
Izmir-129,-0.678547420380182,-0.6038492861552895,-0.020664643400958835,-0.15333471471849305,-0.0707113371212808,0.1582700352864413,-0.09165475066851644,-0.06255820865313884,-0.18365764545339028,0.10416546425584129,-0.07773659711078479,-0.11287880209112551,0.0762683132329509,-0.0945605201484682,-0.08287931115682193
Istambul-falscan1,0.3297655318552582,0.644263092494416,-0.8920041679982431,0.7733244240369719,-0.4001207049606067,-0.05959057803457394,0.10939938907558158,0.2844273946160509,-0.105467798909318,0.12646259369313978,0.07902301417219026,-0.08193676320227207,0.025990531239445537,0.004448545042505515,0.08872373490116824
Miltiadous-8,-1.4182119616815285,-0.39114643401875804,0.14290983150495684,0.2192012374996257,-0.22825641181036202,0.2787454436515703,0.3017298625990354,0.3440148082496292,-0.24763062384841242,0.07973981847467512,-0.04391883477146136,-0.07293875872669077,-0.02166221509192386,0.020533711551337677,0.05191193228097904
Izmir-141,-0.49538010074963085,-0.3639739072055077,-0.2590108361171463,-0.19564833574273788,0.12320800766801772,0.12104842566036803,-0.16701669793894047,-0.08277202153042869,-0.017002178714372186,0.08072028735583581,0.10700438096284001,-0.03313253684533814,0.11017505757782783,0.15151383314284936,0.006916910256618024
Miltiadous-46,1.1156921085159024,0.17786041899625832,0.2886465227606359,0.5193359191327315,-0.12742781978795475,0.03296287108915862,-0.5428014377971959,-0.33153533134847446,-0.19315280663219808,-0.08281625182630785,-0.1698105171329242,0.02763583811747324,-0.02324962893614839,-0.0815897248279874,0.13917599078901777
BrainLat:CL-sub-30027,-0.12638173097164118,-0.2481872917385309,0.04952604768236696,0.05706341226919756,-0.06956067095828918,-0.25008754383696163,-0.08130613449217541,0.016581459177157868,0.21376375022410046,-0.04906990785132747,0.06911766832375091,0.020767105182635644,-0.04851223913913971,-0.025398494759168954,-0.10252668233426401
Miltiadous-15,0.9981828916386298,-0.3472334575171134,-0.43989670049644847,0.4435525340487494,0.10824366416065598,-0.09931902403261762,0.13361782386784457,-0.09860795885568495,-0.014746775175041098,-0.27964561780865155,0.0796150230391549,0.15744630057821304,-0.15577236769213423,0.08231484435763141,0.14924246980048764
Miltiadous-64,2.674859158241879,-0.48029351419443966,0.011208298825787399,-0.09644654714051101,0.18924057009973422,-0.288472822730058,0.23998624945892028,-0.0910755344748779,-0.11235055065925763,-0.1278389357882542,-0.1977740370501188,0.08173375413706867,-0.11568984531917435,0.04477463018218731,0.19197628915055834
Miltiadous-42,1.3048246986273278,-0.3556809279870049,-0.22845839255680167,-0.052683329725657965,-0.13918461923796926,-0.021354899791249816,-0.012030110360844306,-0.005034502694004675,-0.23657114108079863,0.067539175899312,0.11115505093055295,0.04834698111707608,-0.003855045772000163,0.04627895515045361,-0.06270176468545229
Izmir-122,3.4471711699100323,-0.8669091336063675,-0.18641871436643198,-1.0238582859742213,-0.06332439175343113,0.7188278243373604,0.059614340358322006,-0.17231529352025826,-0.22941432278521437,-0.284099680756405,0.09654966257173755,-0.15131609282963082,0.09574495851903655,-0.08053923534714215,0.007694058497201243
Istambul-phcet1,0.12466211968209187,0.33199063562949505,0.538164072707332,0.40437057683811867,0.28960110864250066,0.2961605462696539,-0.15449515987060058,-0.016670769622027747,0.08708226368426147,0.07405803497675346,0.03033603548110356,-0.010219800985130428,-0.13271956920581585,-0.17991862589759788,0.05851103654694345
Miltiadous-23,-0.6168013972677402,0.15867387773941294,0.004985520993081729,-0.04786661719432145,0.3870388152101764,-0.11649848928838864,-0.26729107606593894,-0.021090176035078866,0.30577248204796853,0.14587426157953137,0.3051802459005575,-0.07802092010529538,0.01020520720331904,0.09407998311613866,0.28711553779592464
Miltiadous-53,1.1485579076697439,-0.40657073642111907,-0.11511972625664195,-0.058835295337359,-0.46160037481646277,-0.11566470309977808,-0.09424439690176742,0.0005918614808016017,0.5946908116503711,0.017179591108974837,-0.003290493421289603,0.1490254251008903,-0.030440545729769914,-0.0060027846307769165,0.08213116598962154
BrainLat:AR-sub-100020,-0.3014909776180231,0.2925443093268369,-0.01969425569284498,0.08651932578492673,0.13512709115950294,-0.13920068424250212,-0.20250940768187506,-0.005105916879818704,0.15567669752632912,0.10245813762163161,0.08538949389839225,-0.05762928744330236,0.14069390753890068,-0.007249262833928516,-0.12377646867444476
Miltiadous-34,-1.0649543289174677,0.29457590939896167,0.07167516748835759,-0.06008948011582498,0.1226741459546097,0.22158022758517648,-0.34914018801502134,0.0010186719950991223,0.0019320878553386424,-0.1379245113662274,-0.29965446380373745,0.07285198199682434,0.1019761704273269,0.15875948681815746,-0.09565229860257785
Newcastle-109,1.1883589431162074,0.5545800206061247,-0.9360262372902033,-0.1597255790959582,-0.25150558843235105,-0.022037388968649062,0.28505103133480975,-0.028247600611863002,0.058545561152870115,0.20496899635453725,-0.05470493733414272,0.12871718472173782,-0.18731306370776374,0.14754197057361257,0.011370815346927306
Istambul-fhtun1,-1.3679131108884726,-0.11103173202564937,-0.5219945568858715,0.03858418454784096,-0.5563718516396416,-0.32263886474238657,0.0052155002775282,-0.31088697414531996,0.2139884545448056,0.04297794263397318,-0.0375057305066011,0.025284660593003636,0.027932794582363384,-0.0763391817565654,0.1037487551495445
Newcastle-81,-0.9904528739274104,-0.6963146826783246,0.055780693638324386,0.17768081901644925,-0.02645825652108079,0.04748708402844355,0.14134276213301808,0.1663683628305978,-0.06163871082178645,-0.28447671696525323,-0.027623859022060254,-0.007590753472175754,-0.09546222089784824,-0.10849862304394484,-0.12492614126529093
Istambul-podog11,0.9700099544213494,-0.6667950380330117,-0.2989459039430683,0.2013146162087275,-0.11317693736414725,-0.25720110655188533,0.11274755893039079,0.1574405022579952,0.06028170200595541,0.04762428602761273,-0.05305960009359091,0.044438285724755285,0.19160120720334325,-0.11929990692384132,-0.06153967580295205
Newcastle-75,2.112905408788714,-0.8263433640143067,0.051899779485303735,-0.1872602397506798,0.24867518731573002,0.10760180763712704,0.013038802749181417,-0.5459123467272582,0.47121420324162805,0.08362638111418264,-0.1641621274498352,-0.140294427793563,0.14716791275233077,-0.06964850734461728,-0.04107169523183881
BrainLat:CL-sub-30033,2.351173052250711,0.3775138410699692,-0.28490148227908957,-0.49024140584294573,0.3259560732507117,0.006712267126471054,0.47972333149317137,-0.06927585939587684,0.15595866866674796,-0.005971167087818686,-0.06376215754721636,0.1052944799850954,0.10760372114680974,-0.008355306366391872,0.04765644179749769
Miltiadous-47,0.37688413299008405,0.35447212797105493,0.10160207421314266,-0.5083937871463977,1.0145339328855456,0.04238143682240272,-0.004515578552954279,0.09925706334741018,-0.2076444637932533,0.34827734846467784,0.17828876830555695,0.14928783889132818,-0.13445062922095563,0.14804955570397096,-0.2680021163316252
Izmir-114,4.251047252647368,-1.1687024967592956,0.5575884450337597,-0.2071586544093885,-0.29559553713056375,0.1871769757013092,-0.2290514629035078,0.23641903878379253,0.24531805711051224,-0.3373737436308613,-0.04420911389485912,0.12108441524282876,0.050358755838338216,-0.3993581711773483,0.11901164141676669
Newcastle-110,2.912343920970665,0.10578499225436302,1.6906522095246908,1.225250430428139,-0.545452402159184,0.37685560257744144,-0.07535892467493994,0.25911234270253614,0.861830575321109,0.7583901540886445,0.03547891138569707,-0.13588618739846134,-0.1462622135198241,0.18002278482138462,-0.14532479052753097
Izmir-13,0.023404209728450056,0.42558943055149095,-0.15359620719746567,0.17365802288649868,-0.16171888352952796,-0.06715125496125596,0.06720233044096767,0.15848904178773357,0.003988082156358629,-0.005927797006318861,0.2563182120460811,0.05850491308674157,-0.02547238761745248,0.11161303858700744,-0.10169387044041853
Newcastle-76,-1.2498882958834514,0.05262931946682988,0.5416054851546085,-0.14085906197451445,0.06914506683859707,-0.09168504198305119,0.13566125497890633,0.12021935075414425,-0.12039420947996857,-0.014535366141268729,0.06529855501135749,-0.025579836085415007,-0.03351738104859857,-0.005915054485037021,0.04203543738796861
Newcastle-77,-0.6491898218259319,-1.0712423221806902,0.10846475584654391,0.3510676684230349,-0.03872191644029583,0.1318891954717499,0.004551279890406269,-0.10290102787170183,0.593257566880103,-0.07042387606455029,0.07314611071286045,-0.09572943270879444,0.03201677781099426,0.017406403606430084,0.009979381754662477
Istambul-pkbay1,0.5528240631365191,0.10849798117250502,-0.5660210303725124,0.3119966729868229,-0.09229097918579335,-0.18246664068208915,0.2042772166817601,-0.07296476130469945,-0.15676470395814004,-0.07203921288274265,-0.04414261595750133,-0.1847598322092555,-0.19292955973659834,0.0918340492683524,0.016996762818165798
Istambul-falymem1,-0.0872510239058076,-0.6078567381896164,-0.09042314969139788,-0.07535758774967914,0.7250649705030542,-0.1538609819903543,-0.021406119184218714,-0.4048825034652829,-0.1135789238789713,0.12394836848606516,-0.265754939684863,0.051972791239001975,-0.09319467629959377,0.0799528390649579,-0.21308400378215064
Izmir-148,3.068947823404641,-0.01682464174182438,0.25864481796679334,-0.6910374086072953,0.13709417357939646,-0.29356945285464525,-0.17755920527826424,0.21626416311549887,0.21080713864558115,-0.07290056024478056,0.08586562179115055,0.12146231686427797,0.16798573472794598,-0.20285912675078147,0.1338642852398534
Izmir-128,-0.3098672280841782,-0.0012360213282600673,-0.1431055519914942,-0.10013704020395318,-0.3887943448526358,-0.3629063338447369,-0.06985421274246334,-0.10603751764718401,-0.23172792738063208,0.21033854416578246,-0.12370343588182306,0.015015812603611517,0.17331010715068296,-0.10864337536826697,-0.023031585568027816
Izmir-127,-0.8288524474858978,0.015129361555507526,-0.6813922317831363,0.23926155727378062,0.6238976345408607,0.10253094810003902,-0.27890940819358706,0.0681725070970397,0.22401174877666113,0.03717524542718749,0.04933338207334852,0.042581183620946886,-0.16380563721628968,-0.01680444428038338,-0.18932573107027081
Newcastle-61,-0.47844606873591666,0.5089489546754153,0.3398817329655785,-0.23657997129514402,0.2430479229590206,-0.13574907341415118,0.04032421886611608,0.18384800679123708,0.024645474164690467,0.0919935963924232,0.14611050887839866,-0.03490358070853922,-0.0290699957994308,0.029363307816132434,0.04166779458412033
BrainLat:AR-sub-100031,-0.3212757240049148,0.5646655878967443,-0.06929354270734119,-0.1442838657917059,-0.3505787398854109,0.38359387730679084,-0.24982032485960448,-0.016626791062368026,-0.135745356579233,-0.02786886545692877,0.17755995974361313,0.03317861836243978,0.08525538293261845,0.024337063051220232,-0.11399089225499764
Miltiadous-26,-1.6543554598079806,-1.0443397019921339,-0.2970817236755406,0.44269460523129583,0.17778403693374065,0.04217492696317832,-0.17820888855310882,-0.003664138828580783,0.28418263359366014,-0.194506713560528,0.12442906827118567,-0.017594608147170076,0.047622033784665764,0.0950971783150737,0.00651671935411739
Izmir-46,0.6864935521162071,0.1360257823628469,-0.12891798470161273,0.07572983655795394,-0.26470721420923693,-0.27260993764478725,-0.07025599793279681,-0.29929635549491396,-0.3462823290490089,-0.19139720941572208,0.06487391590418315,-0.02550214585906762,-0.10987988982509224,0.12289246649273533,1.200721699913945e-05
BrainLat:AR-sub-10003,-1.7222705082876673,-1.3174383475695473,-0.05826977927705616,0.32444770771364523,0.08145151493678908,0.036859527778210145,0.0031974256971314544,0.1120326854583837,0.1718079662110355,-0.09840056751106806,0.3701549909816546,0.12390473064764944,-0.039275111130554194,0.10511238441965164,0.45865149957314433
Miltiadous-28,-0.4838922488950539,1.9573339325741583,-0.39682462546161784,0.4304849024782361,-0.39389407695662076,0.3505728132016228,-0.16094166307739913,0.03116156926717275,-0.156583547937817,-0.15149966127090472,-0.06642288260654299,-0.17569558637547888,0.022442754440820157,-0.1013191065336501,0.027836078550030376
Izmir-157,-0.9794747059518943,-0.04090886871318117,0.4524510743744576,-0.2248194384341423,0.044435597854227876,-0.010239195604166937,0.05737070866896191,-0.1025238162486395,-0.05745334995266185,0.15439789968813278,-0.06453722981570525,-0.03608717159680594,0.013120365243982236,0.07884723150854754,-0.025644054158208234
