,Spectral#Entropy#C3#delta,Spectral#Flatness#C3#delta,Spectral#PeakFrequency#C3#delta,Spectral#Diff#C3#delta,Spectral#RelativePower#C3#theta,Spectral#EdgeFrequency#C3#theta,Spectral#Diff#C3#theta,Spectral#EdgeFrequency#C3#alpha,Spectral#RelativePower#C3#beta,Spectral#Entropy#C3#beta,Spectral#EdgeFrequency#C3#beta,Spectral#PeakFrequency#C3#beta,Spectral#Flatness#C3#gamma,Spectral#PeakFrequency#C3#gamma,Spectral#Entropy#C4#theta,Spectral#EdgeFrequency#C4#theta,Spectral#Diff#C4#theta,Spectral#Flatness#C4#alpha,Spectral#Diff#C4#alpha,Spectral#Flatness#C4#beta,Spectral#Diff#C4#beta,Spectral#RelativePower#C4#gamma,Spectral#PeakFrequency#C4#gamma,Spectral#Entropy#Cz#delta,Spectral#Diff#Cz#delta,Spectral#RelativePower#Cz#alpha,Spectral#Entropy#Cz#alpha,Spectral#EdgeFrequency#Cz#alpha,Spectral#PeakFrequency#Cz#alpha,Spectral#RelativePower#Cz#beta,Spectral#Entropy#Cz#beta,Spectral#Diff#Cz#beta,Spectral#RelativePower#Cz#gamma,Spectral#Diff#Cz#gamma,Spectral#Flatness#F3#delta,Spectral#EdgeFrequency#F3#delta,Spectral#Flatness#F3#theta,Spectral#RelativePower#F3#alpha,Spectral#PeakFrequency#F3#alpha,Spectral#RelativePower#F3#beta,Spectral#RelativePower#F4#delta,Spectral#EdgeFrequency#F4#delta,Spectral#Entropy#F4#theta,Spectral#Flatness#F4#theta,Spectral#EdgeFrequency#F4#theta,Spectral#PeakFrequency#F4#theta,Spectral#RelativePower#F4#alpha,Spectral#Flatness#F4#alpha,Spectral#EdgeFrequency#F4#alpha,Spectral#Flatness#F7#delta,Spectral#RelativePower#F7#theta,Spectral#Entropy#F7#theta,Spectral#EdgeFrequency#F7#theta,Spectral#Diff#F7#theta,Spectral#RelativePower#F7#alpha,Spectral#Entropy#F7#alpha,Spectral#Flatness#F7#alpha,Spectral#EdgeFrequency#F7#alpha,Spectral#Diff#F7#alpha,Spectral#RelativePower#F7#beta,Spectral#Entropy#F7#beta,Spectral#Flatness#F7#beta,Spectral#PeakFrequency#F7#beta,Spectral#Entropy#F7#gamma,Spectral#Flatness#F7#gamma,Spectral#EdgeFrequency#F7#gamma,Spectral#PeakFrequency#F7#gamma,Spectral#Diff#F7#gamma,Spectral#Flatness#F8#delta,Spectral#Diff#F8#delta,Spectral#Entropy#F8#theta,Spectral#Flatness#F8#theta,Spectral#EdgeFrequency#F8#theta,Spectral#PeakFrequency#F8#theta,Spectral#Entropy#F8#alpha,Spectral#Flatness#F8#alpha,Spectral#PeakFrequency#F8#alpha,Spectral#Diff#F8#alpha,Spectral#RelativePower#F8#beta,Spectral#Entropy#F8#beta
min,2.428611516952514,0.0410984940826892,1.5,-0.0054483848907693,0.0204443543470797,4.75,-0.0026433353098885,8.0,0.0385934637854539,2.809358835220337,13.0,12.0,0.1767276525497436,30.0,1.1524291038513184,4.666666666666667,-0.0037123077587845,0.0047896052710711,-0.0101622831716667,0.0486494340002536,-0.0189547743357252,0.0049350224404493,30.0,2.3342950344085693,-0.0034596786399561,0.0237704205782928,0.8624718189239502,8.0,8.0,0.0372691550727458,2.896049737930298,-0.0135851336235646,0.0071274324205086,-0.0031152876848257,0.0486664026975631,1.7083333333333333,0.0019324659369885,0.018992853171783,8.0,0.021836040693747,0.0094535947123911,1.625,1.1906776428222656,0.0012420006096363,4.666666666666667,4.0,0.0192156272968634,0.0224197264760732,8.0,0.0326179265975952,0.013128329028976,1.2091940641403198,4.5,-0.0033573274971179,0.0100514088773064,1.118319034576416,0.0317074321210384,8.0,-0.0166222596138444,0.0266570476955417,2.310912847518921,0.0681607201695442,12.0,2.3305633068084717,0.1808795928955078,32.0,30.0,-0.0024309894652105,0.0208814516663551,-0.0044342860092001,1.1861306428909302,0.0008735780720598,4.75,4.0,1.1217468976974487,0.0297808703035116,8.0,-0.0133080078073059,0.0334064425127674,2.1540257930755615
max,4.204820156097412,0.2047940343618393,4.0,0.0012091886546841,0.7454362853020634,7.875,0.0159944027473102,12.0,0.7543134921935238,4.2207112312316895,26.333333333333332,30.0,0.3972082734107971,44.0,4.021227836608887,7.833333333333333,0.0075490437811822,0.3747370541095733,0.0189830785147933,0.2638233304023742,0.0021434161753859,0.5486781921411548,44.0,4.125934600830078,0.0015492138750611,0.7600890415150187,3.146636724472046,12.0,12.0,0.7400587676809356,4.213993549346924,0.0009296453596713,0.4383025196503077,0.0011669719679048,0.1814984083175659,3.5833333333333335,0.2606278657913208,0.775383417591707,12.0,0.647546851675933,0.82942086678189,3.5,3.99621844291687,0.2587190866470337,8.0,8.0,0.8145415663689679,0.3722915947437286,12.0,0.179268941283226,0.7065938017099861,3.994345426559448,7.916666666666667,0.0101418707345146,0.7416051610330864,3.1575393676757812,0.373418778181076,12.0,0.008379321162162,0.576437634815806,4.225624084472656,0.2655018270015716,30.0,2.99556303024292,0.3965389132499695,40.666666666666664,44.0,0.0016656219183156,0.1765741556882858,0.0017046851062332,3.979723691940307,0.2544813156127929,8.0,8.0,3.1391172409057617,0.3660669326782226,12.0,0.0107847279602234,0.6186523608954567,4.217188358306885
mean,3.7958367724105004,0.11876294840044294,2.403927139120096,-0.00021383797201966233,0.22739653436121157,6.089907969703632,4.4783174330768376e-05,9.727717074893604,0.3019158878530843,3.949631997727579,17.93611344002719,14.946091724487736,0.3581015303481097,33.140144802765434,3.750576421521229,6.15822832877927,0.00010832089107675205,0.29422945611957313,-0.00016995445433416886,0.20182340351272327,-0.0010836580621280743,0.09774928920859585,33.8070884979453,3.7864721730778665,-0.0002601893954771351,0.22771255406966218,2.906780173524331,9.538745201430778,9.178953448991233,0.2678922698299319,3.98885145315389,-0.000779781821118894,0.05549665966358725,-0.00021240613150525598,0.11771801322073872,2.502131851317119,0.20353974314175438,0.20793138170736636,9.356820091668967,0.26506702348094235,0.1712105101883406,2.4852289818835134,3.7572823473895496,0.20477136281116706,6.064304878285139,6.136223538321759,0.21082738291601236,0.2982937019773804,9.619378600207755,0.11650212388311325,0.2080322377954407,3.759750960542817,5.987172732120259,-4.1109242410002345e-05,0.19562132857040157,2.936827623364421,0.29928349110103064,9.588772605377143,-0.000324950938016485,0.23509594032673178,4.007623349993887,0.21786300577445847,15.488371458875887,2.9427549061794678,0.37414215668094986,36.503681003049216,35.47786716156311,-0.00011568130078698647,0.11725948341579458,-0.00030788008983715986,3.775910459023405,0.2070030821797295,6.041071080969257,5.999155548809429,2.9206803498480784,0.2953489711615485,9.200120521950863,-0.0003352741291568795,0.24061368210799805,4.010295961104882
std,0.10338116254215123,0.015173460289805173,0.412967159996322,0.0003413702073349581,0.10725800457496065,0.45214039119805777,0.0004789010996154569,0.51743696600496,0.10736927430808865,0.2073674200453926,1.882618559514915,3.0591573432066594,0.02788329057257244,2.8013021330691212,0.24226791855811927,0.47757012385458697,0.0004350322319712315,0.03739385670732945,0.0010552917637691105,0.04103569528227333,0.001393310369854621,0.08118693667631541,3.1894340809568433,0.10401499713169261,0.0002873837125896819,0.10760352164964139,0.19138179499300814,0.4926176338926484,0.8083764118972397,0.09871366037401316,0.14992034436493853,0.0007870718869698547,0.04058965948200731,0.0001960954084279929,0.015230806676713993,0.20605141723332157,0.0302114935466308,0.1142823069043979,0.8714044298229658,0.10735630246838299,0.08780485668646118,0.21733106018041,0.23985697037179063,0.03177797511554782,0.4782391696422764,0.8594384405332891,0.11223861937755612,0.04835829362261926,0.481013377510915,0.01563985796683411,0.091986879599356,0.21060867877529235,0.4829011554956777,0.00041382511847400235,0.10908281184064944,0.16145438037306872,0.042900258905538516,0.4500237224225332,0.0006807642406697071,0.08742584650548954,0.19229586957444106,0.03339003198936515,3.92150662953874,0.048259060826647354,0.02023633714354623,0.989763891802172,3.200037224323717,0.0002654014636773891,0.01582306839556768,0.0003858551289837786,0.17732539965877286,0.025297296732469197,0.4644675800802301,0.8942948170253631,0.16877596444694454,0.044537807614600744,0.839117243301887,0.0007762020247277223,0.08152139559196947,0.1985546767245538
