,Hjorth#Complexity#T5,Hjorth#Complexity#F4,COH#Frontal(R)-Parietal(L)#delta,Hjorth#Complexity#T3,Spectral#RelativePower#F7#theta,COH#Frontal(R)-Temporal(L)#theta,Spectral#EdgeFrequency#O2#beta,COH#Frontal(L)-Temporal(R)#beta,COH#Temporal(L)-Parietal(L)#gamma,Spectral#EdgeFrequency#O1#beta,COH#Frontal(R)-Parietal(L)#theta,COH#Temporal(L)-Temporal(R)#alpha,COH#Frontal(R)-Temporal(L)#gamma,COH#Temporal(R)-Parietal(L)#beta,COH#Frontal(R)-Occipital(L)#theta,COH#Temporal(L)-Parietal(L)#beta,Hjorth#Activity#F7,COH#Occipital(L)-Occipital(R)#gamma,Spectral#Flatness#P3#beta,COH#Temporal(R)-Parietal(R)#alpha,Spectral#Entropy#P3#alpha,COH#Frontal(R)-Parietal(R)#theta,COH#Frontal(R)-Temporal(L)#delta,Spectral#Entropy#O2#alpha,Spectral#Entropy#T4#theta,Spectral#RelativePower#Cz#beta,Spectral#Diff#Pz#delta,COH#Parietal(R)-Occipital(L)#beta,Spectral#EdgeFrequency#Fz#beta,Spectral#Diff#Cz#gamma,Spectral#RelativePower#Fp1#gamma,COH#Frontal(R)-Parietal(L)#gamma,PLI#Frontal(R)-Parietal(L)#alpha,Spectral#Diff#F7#beta,Hjorth#Mobility#O1,Spectral#Flatness#T4#gamma,PLI#Parietal(L)-Occipital(L)#gamma,Spectral#Flatness#T6#delta,COH#Parietal(R)-Occipital(L)#alpha,COH#Parietal(R)-Occipital(R)#beta,Spectral#Diff#T4#delta,Spectral#Diff#F8#alpha,COH#Temporal(R)-Occipital(L)#beta,COH#Parietal(R)-Occipital(L)#gamma,Hjorth#Mobility#P4,COH#Frontal(L)-Temporal(L)#beta,COH#Occipital(L)-Occipital(R)#alpha,Spectral#Entropy#T3#theta,COH#Frontal(R)-Occipital(R)#alpha,Hjorth#Complexity#P3,COH#Frontal(L)-Occipital(L)#beta,Hjorth#Activity#C3,COH#Temporal(L)-Occipital(R)#theta,Spectral#Diff#F4#beta,COH#Frontal(L)-Frontal(R)#gamma,Spectral#Diff#C3#gamma,COH#Frontal(L)-Frontal(R)#theta,COH#Parietal(L)-Occipital(R)#theta,Spectral#RelativePower#F7#gamma,Spectral#RelativePower#F3#beta,PLI#Temporal(R)-Parietal(R)#beta,Spectral#Flatness#F7#beta,Hjorth#Complexity#O2,Spectral#Entropy#Cz#theta,PLI#Frontal(R)-Occipital(R)#beta,COH#Temporal(L)-Parietal(R)#beta,COH#Frontal(L)-Occipital(L)#delta,Spectral#Flatness#F8#delta,Spectral#Entropy#F4#delta,PLI#Temporal(R)-Parietal(R)#gamma,COH#Occipital(L)-Occipital(R)#delta,COH#Temporal(L)-Parietal(R)#delta,PLI#Frontal(L)-Temporal(R)#delta,Spectral#Flatness#P3#theta,Spectral#Entropy#F7#alpha,COH#Frontal(R)-Temporal(R)#delta,COH#Frontal(L)-Occipital(R)#gamma,COH#Frontal(L)-Frontal(R)#beta,Hjorth#Complexity#Cz,COH#Frontal(L)-Occipital(R)#beta
9C52B4B3-C5E2-4007-8AE6-ED0DB73CDB35,0.14785388387899956,0.06541233170826107,0.3772839004001306,0.1334429059114985,0.2881576708434233,0.40238669065462784,0.2538235252065462,0.2598641171046423,0.19995661123441857,0.29752238846305995,0.43873222689317637,0.24627689420214557,0.26116600401453366,0.2495062588304851,0.29809239678730454,0.142339280555314,0.18382715672765332,0.5719905284490001,0.585924640236642,0.31415119619598736,0.8932811678591028,0.30993899052264223,0.38499360220001655,0.9756569044996172,0.9249831730520447,0.31347944295419217,0.8051180664206103,0.32354900512663093,0.404608819771082,0.6833238834239115,0.24929802817379923,0.24412087591833304,0.361393039665705,0.8173134839382403,0.4628901333996722,1.0659380029567325,0.14035479979628682,0.5616318531091505,0.39084423081890124,0.21229097081555925,0.7416941812421564,0.541833910048105,0.3430833469106114,0.30353643988930257,0.5826890068595862,0.17607240255387072,0.3319358807460808,0.9302155477418916,0.5355045662027115,0.1479935712646409,0.36572846974515666,0.12926327594873677,0.3930802968225475,0.8651253651424753,0.1063036614407088,0.5922597090880687,0.16673670595365048,0.3427574816978911,0.25369516644862194,0.36211041002092315,0.2666506405878608,0.7973106596909392,0.08752669724904329,0.9367449201097222,0.3953774632221041,0.3540505510586351,0.37236980971742173,0.5492874847119853,0.8149152452917824,0.23860635197703134,0.6880644569837595,0.24220973055382627,0.4612606446872918,0.7052254250557062,0.9416785479268138,0.2373000466255312,0.21719811690988167,0.154899912588498,0.1378309957270844,0.24893448241095756
81CA894A-D048-44B6-B404-036DE2084506,0.022106281540596615,0.04799886906915765,0.39140536923153907,0.06795095247311475,0.15278001439221348,0.4264925666172109,0.3567647016771347,0.4625150774158001,0.37525212972911265,0.3881424202595622,0.41624195432839267,0.35802137377139265,0.2899912648740489,0.15573862497300744,0.4054026092777473,0.3121058818931729,0.30143879932950224,0.6744091245899233,0.6960075814509485,0.4240963183577096,0.7002690894872313,0.27321489485096495,0.3732129937197663,0.6051653765024346,0.8948771438900553,0.2886253339805984,0.8250579389641982,0.41907425664312664,0.5684743659895696,0.6696758752854868,0.24258112799323417,0.286047391190178,0.5451009048342441,0.8441698519538603,0.4933346142633693,0.9566841585147813,0.24138785764752652,0.5308517872414541,0.5933003470513706,0.2659858043623904,0.6874090450914166,0.5530721410513401,0.5707656614104161,0.375535110515574,0.5929367892367663,0.2233539406987687,0.7745022676298637,0.8908330738091609,0.8040561829026253,0.07874405180579935,0.4663918265827621,0.06343608994111623,0.3897575755131447,0.8866569500474332,0.16118231562459365,0.5943320423569761,0.2065359062717667,0.29982976065051675,0.2438993965533387,0.337699050507985,0.29623300717718787,0.9270813462720219,0.028426691261293498,0.891221944569235,0.5877244019976142,0.2376900148726911,0.5761105465133864,0.6331770097719215,0.7771199503291045,0.21003492340560279,0.8002134694694115,0.25064615012452574,0.5059626314422587,0.7871515999711218,0.6824520209676143,0.27073081255717746,0.3479162127851523,0.25432188386358545,0.09706550417335591,0.37163149324814315
821D52D9-8B0D-43F4-89DA-557E813A3ADD,0.14628074150853487,0.06007426100435814,0.40401853472320404,0.1621238548352343,0.12204177110264705,0.3327566739639718,0.5011118022194792,0.3207574357177754,0.2910645653747791,0.4872866207804837,0.4937396021575414,0.3019709481239855,0.21500472108947305,0.28376412911607646,0.46683011870578955,0.19358748116382876,0.10336944659671199,0.6708404235559056,0.5067947308912573,0.48377876783591217,0.8637120092647748,0.3706936331373662,0.30742526489514904,0.8470272896043415,0.9220487352649022,0.6639080569393926,0.8426236739087682,0.4238432052366847,0.4865862916108819,0.6768138569253995,0.2519809815985749,0.32023644395898704,0.42599978123873866,0.659782068482564,0.5145297732744996,0.944918556821222,0.22403248574670007,0.5680900390563502,0.4708735968427713,0.35089647862114476,0.7523682131919791,0.5636973267455989,0.6187944012849993,0.3632909512151749,0.5993693382296572,0.3027482545764243,0.8755975778267158,0.9204226647767307,0.7719665436207623,0.1403352695892883,0.6273309124166527,0.029214649403483686,0.3510038701063675,0.6942103806215019,0.2630438171752907,0.595333362876731,0.30333821816364603,0.3039407523080491,0.2408448796265746,0.5474121123861317,0.5781355593813642,0.49107588314763967,0.17474658503156817,0.9429326901929547,0.3392550142425125,0.38091957548631533,0.48025325994757834,0.5918824927996178,0.784531033680615,0.20799410707907218,0.8107913662692866,0.4072385031054581,0.5705321678660996,0.823325419604676,0.8632114172573848,0.2562670494111219,0.4309389658137278,0.5391164789572301,0.10205603804570307,0.5801454425065207
A4DD5E54-C965-465F-A2C3-229FC328098C,0.15403752422671382,0.08824646429571957,0.2252386865311619,0.15812018478971893,0.33350639953546174,0.31562285048546324,0.48275834237665755,0.4387036249964853,0.34573943670818186,0.44872764777642726,0.26492605435508093,0.1655976640654751,0.2764200991786623,0.18133853800436625,0.48974404615877754,0.30484856550788975,0.1579553264025692,0.5906509893153901,0.704530141680513,0.3223756654813476,0.8989150916458013,0.35897069899519934,0.32656622786745776,0.7969986378852171,0.9260442203794593,0.3046379216659945,0.8663508860904179,0.503490461969627,0.5383812476611571,0.6918158976790981,0.23738676048145546,0.23918077802093485,0.3945391070814353,0.8564724368906295,0.40720925141469494,0.8610904655882599,0.14221430392851822,0.5572350292566793,0.5111340888348098,0.16641360468326227,0.7627772438405573,0.5266084657418224,0.6578524083005557,0.46843955236892104,0.4561359805270652,0.17264154805369136,0.39788746702327626,0.9243767157034892,0.49386883115904723,0.15899776967932977,0.40475988826137355,0.13581216089076203,0.3689152877770398,0.8859048765001197,0.09929618437083054,0.6015989153668255,0.31901205062999277,0.38820747765672076,0.23316350082742213,0.5005462524807331,0.35470168467138735,0.45771325835611715,0.15775285808000206,0.917319994899404,0.2591529734261859,0.1614057981745242,0.4996973300950582,0.6753228086271582,0.7896924792454113,0.18554512748723548,0.5281484633493411,0.24605701902278662,0.41059839303166257,0.8158953122120909,0.9031343224930243,0.2107503986082712,0.2544350150483349,0.14356762455597089,0.11142296365207557,0.2552951022551734
A15A0000-D2F0-4EC8-A773-D06C9F86DAB2,0.05348902001902896,0.03995668144203289,0.14343259315707896,0.14109654953848372,0.18615031457370698,0.2288238765710024,0.2576250458147897,0.24864216062447597,0.283622015730133,0.25284505807144375,0.2467790314099166,0.16561214776960154,0.08300826098292013,0.15623554465764147,0.45939982021733206,0.10115057377909754,0.1643441928533756,0.5878966420768508,0.42481883143335125,0.22534428958982333,0.9722489075040006,0.3514781854833239,0.1098266566272158,0.8409205485793961,0.9240196035040689,0.43322583979083373,0.79367122784722,0.39982322642819795,0.29159218454556335,0.6758044065134254,0.2714120399468709,0.14698960661857688,0.23498854528368243,0.7566601032179762,0.5368224478733348,1.0952261305695825,0.199239097316948,0.5731093344016,0.43635489349286505,0.14205382505812866,0.720347931411633,0.5620124218633535,0.30130040155877424,0.3917433116915755,0.5824249061524722,0.17341057507208368,0.5143052454749102,0.9133454897704898,0.5096957552542708,0.11411985150327855,0.36634693210074254,0.10293480042876317,0.3633125171068164,0.7839269929010676,0.13802167039136365,0.5716130223859928,0.32417244856118943,0.3461588437574923,0.2606842401158645,0.48436991851292444,0.505049712513615,0.5509920107854048,0.14875464383831533,0.913088843972142,0.4183366468955736,0.1745898464230895,0.5148167342777936,0.6024978903062412,0.7949839885579456,0.21139546762328987,0.219637116858968,0.28413848299046895,0.08874408839590102,0.7926176600151768,0.9796139889535281,0.1430512007714115,0.3342285328289441,0.24210264499640907,0.1115977653258585,0.33079719105075045
804A1F70-02AC-4B07-BE08-0F445C08A63E,0.131416127546084,0.08529612515880898,0.32939615423134366,0.19668443100954128,0.1570962085598868,0.22894090343009027,0.4106862703045856,0.26133942975848495,0.4180661128628535,0.3605854515261232,0.2488206240423603,0.28940236081885096,0.1721503214768047,0.22157550139568966,0.20142217556800535,0.3836568140520266,0.1941100596930212,0.9682977353573292,0.5634439573287164,0.335456436316424,0.9783545656997887,0.21737814546338644,0.20206517801513108,0.6472932081552657,0.913804730381843,0.3163662396794394,0.769828718275469,0.3239200946099682,0.3639925732724826,0.6850134539901862,0.25438826417790616,0.1934913719523001,0.2068986576432331,0.8502157350584049,0.4441485949192211,0.9852591078900879,0.16204901467231989,0.6576357905950193,0.37121312725345873,0.2655931154185439,0.6822403831893693,0.5274699940414924,0.4929844263637393,0.44233085109461157,0.5165632056046445,0.13612219050730884,0.8792801938837839,0.916665259117662,0.639667833615835,0.16286525248560602,0.45090202237579713,0.10265237192811104,0.2923927852719176,0.8626486428834667,0.3446884653431853,0.5991945290974775,0.17369795931102056,0.29380247858452524,0.2594348624864532,0.34866905104613,0.32407523455537807,0.9649478583955708,0.04755237412893252,0.950066007544811,0.22445909587516552,0.1743560778000085,0.39506869330569805,0.5260760440271047,0.8160507153109634,0.13996689619471847,0.7742549608293939,0.1856393262326437,0.48609508177338445,0.8023585348303482,0.788473222612396,0.2182828817008512,0.6552105762389928,0.22152258885180034,0.20873785498949243,0.5399286317099048
EA7121A2-D582-40B4-99E6-783AA84A188E,0.4074715465069345,0.20528131695448565,0.36763610933595126,0.3488485763865621,0.24850742633369405,0.3495313399009824,0.5329084925268077,0.5554882098134541,0.2661884301604202,0.6218467127873843,0.42949063070329463,0.1403667224748851,0.2805868761581985,0.06448228512887431,0.282946783505451,0.19115749742975743,0.20222594943577588,0.580731913043091,1.0092736313633572,0.2546464681164689,1.0539847909268631,0.20133528524145552,0.28372279701281855,1.0282336438447381,0.8930398405873504,0.3860753774575886,0.6847902513285795,0.388490759649478,0.5639925732724824,0.6558378126302681,0.2915761367160686,0.3402649879208061,0.2619548374185139,0.8380354272584526,0.33874778435373354,0.9478074657372374,0.13229694855661742,0.4197882395445375,0.3860513535778778,0.16791016814843512,0.5752991854822749,0.5574126185471021,0.756128869835409,0.40057686582562363,0.45396849435792,0.17651247538592912,0.4847055062404169,0.8816936489755947,0.42180884098607346,0.49471588625173435,0.5484120458249683,0.07725351534016874,0.49245442492547253,0.8995999723342214,0.3033010305821382,0.5200858738309142,0.24227323980490967,0.2780356177945874,0.2811458923878574,0.45571906284686997,0.3867202461563063,1.0187346021072674,0.23943774042071908,0.8983652257162063,0.3795611366914921,0.2054966828880599,0.5509669386533056,0.6269038724696628,0.7493685170026022,0.18554512748723528,0.4832639642687165,0.17565840262802881,0.5178831612435832,0.7613894704456996,1.018877134172051,0.27705939024446763,0.2626864134293278,0.27257687335510905,0.3513678737683919,0.19748626374451012
78F88B15-1280-49BD-A414-02B0E35E9C1F,0.24923990232989254,0.13436780691324718,0.3541144379682921,0.30607247419801853,0.24445271974285993,0.3613862248476976,0.5662418258601412,0.355080979936566,0.3218807737188336,0.5461710371117086,0.38451407061216264,0.34120613988088055,0.33682723667146564,0.22781145160504046,0.33308420202981287,0.2518466358533961,0.08167186734498685,0.5941674600125169,0.7739433037394852,0.48888623414863636,0.7259736546532478,0.3045266444860025,0.33270303943109863,0.5432389307076686,0.9171841015873313,0.23365970461178914,0.7256122229406392,0.34610282069896336,0.43542114470105414,0.6928480238376845,0.24130557606647723,0.29565681577589936,0.33049416326121056,0.8730341002722652,0.4092508072092547,1.0865916270594203,0.18684240310207195,0.5640306230471241,0.6676947563813864,0.1528956119992097,0.6773171388812055,0.5250580826144715,0.3245028400038474,0.3449708000624046,0.4271910603680648,0.26499367033658394,0.7746306193091359,0.8919369240841218,0.7106158017585453,0.17308667421387777,0.3184333401177986,0.06623262316304888,0.33741380947571686,0.9132408358764921,0.19541650161963073,0.6056345182007801,0.2145820978919481,0.3475747474649304,0.2345383760642928,0.22003022153771773,0.30667384244400925,0.9470463286641115,0.08908964082682946,0.9471944080170949,0.46425501424251236,0.27399922978877833,0.5038782886712931,0.5656412944795564,0.7400895862196185,0.23520499143281365,0.4031828940800625,0.4058695223278107,0.3569560089257024,0.8147679180123262,0.7077387295449621,0.21339653239690112,0.2577371084931473,0.17582759613847238,0.2412249677091357,0.2506445652363185
59FC64D3-1C85-4603-8054-CF9708508D15,0.5215960083911788,0.25070037693180947,0.35625756911367246,0.36548908804958546,0.22421034559343084,0.1522279237211839,0.4940196036379189,0.3279054787086447,0.27800651443488905,0.43265752359819504,0.37118910226341395,0.37451602273989004,0.22035784830108618,0.21017673543711543,0.45533157187100115,0.2798224913176451,0.21783142694226743,0.617121947320066,0.8543649332836027,0.417898531144325,0.8235525828750199,0.2518110450897627,0.18842601565427908,0.8108847805248215,0.9201431635522065,0.2944373677222879,0.6537334050688951,0.35703861505907813,0.3878020970820064,0.6871677344930348,0.2809512648205309,0.27511404074437346,0.43723573629491846,0.870529396739107,0.22966437613877938,1.0311082141182586,0.27361926260620417,0.5156278940710904,0.5054426808934908,0.1717283572746083,-0.3153483762662439,0.5184604094007458,0.5426524698246133,0.3811087525853526,0.24155433586710628,0.1342299537465653,0.42593729130726243,0.896186670594075,0.5189438837039221,0.6321081392743467,0.3704697367506826,0.16824172984549818,0.2729432714322642,0.8824220935362137,0.23390161463943254,0.5997637570074285,0.3958800409029804,0.3673880866111758,0.27669242620332124,0.25008715494913425,0.44936525775723424,1.085175708814697,0.48566200630498646,0.9409079288110709,0.2856835856710838,0.1152453497840357,0.5095414037890516,0.5007602061978106,0.8742753196516422,0.3746607737457388,0.5632282061375172,0.007898591413144099,0.12847918773364947,0.7910852925704877,0.863396145385516,0.3028338236017271,0.35265669381152637,0.2736163099558381,0.36226228724747395,0.37752121169560104
0C2CEE2B-EB34-40CF-BD69-C35A43758217,0.1401875801798206,0.08222902951104764,0.3107318928998723,0.1750964731158031,0.26936616168744326,0.31618896845095085,0.39107842716733077,0.2734906651081824,0.3670673194997754,0.37860346954414104,0.3354130449887525,0.15903745283025986,0.35608328073895107,0.2679003458414319,0.332565177132833,0.21891491907829894,0.04551446673164969,0.6199105188591609,0.6708046708603792,0.24014804013309388,0.9512934051509087,0.2280058849275351,0.30304885741417076,0.8236554518492618,0.9120687258516732,0.4040410386323328,0.855886347375417,0.32489926554553616,0.4004071390988131,0.6731017613371524,0.25511549554037954,0.25382270552856107,0.3264813221697177,0.8450582537826984,0.4555539445851389,0.6195558154917925,0.17798762152001754,0.5730865664457208,0.4176482033244713,0.16315237482944683,0.7001868878243613,0.5233546348854505,0.4468456786376206,0.30650180303608154,0.5757630827310924,0.1902902506360429,0.5720456155433652,0.8956804609868277,0.5849119132923768,0.2085146278405684,0.36640314906140053,0.009538812870358945,0.40505715511936663,0.87077063556323,0.08198993656385467,0.5932751873488944,0.14146710611526989,0.2914388574551741,0.25142987185690535,0.4751797127387517,0.3946751682643607,0.7899884873155844,0.1172249498827726,0.9140017978092879,0.25361361482560285,0.31223436257117415,0.4457504802307706,0.5886645716721837,0.767353468011924,0.2726199574192082,0.5584821330757221,0.2860593743039197,0.39243377619154907,0.778485755644565,0.9395228408214452,0.20820334428310383,0.2562422138205125,0.09945457664742441,0.1722813025705161,0.24369418698316292
E84AC377-67A2-483D-AB09-8EDE570E872D,0.1469852593713789,0.08774750772038171,0.2413254584289612,0.22428448213367938,0.40292576748650977,0.30847549169634025,0.5852894449077601,0.2779848161430796,0.32921114378754407,0.5639316548723263,0.336958273855811,0.24617696029589722,0.17991595281614145,0.25057333449707525,0.4421455374829104,0.2116754997151468,0.1894670425537074,0.5946291246670055,0.7653960231283368,0.30054726951980826,0.9188185244534414,0.38647606279912206,0.26869176582562815,0.6516116982245417,0.9157011317111069,0.2572178404793079,0.8663204583704471,0.26831728277818917,0.4524279474221425,0.6843955601125358,0.2407929754718426,0.13713123432083243,0.3810559610140195,0.8561231076098237,0.4567212829245771,0.7417588402827188,0.23642917996157609,0.5521904902166593,0.3918472728448435,0.11595177024092222,0.7586975268129598,0.5222824712215252,0.4227758747414261,0.33674104130741245,0.5013624685963067,0.22508236738691997,0.8423745110129924,0.9333145299121499,0.6054110164607972,0.18731768066496793,0.44505100830681876,0.058125499034826125,0.3181175674369795,0.889920963871429,0.17027988419262394,0.600436576344566,0.3210088520311062,0.4286364521852699,0.23839817844049901,0.31334394395843307,0.4041216382676752,0.8969809278540816,0.07027380639867711,0.9415554910546032,0.3724182795486347,0.2628691272894758,0.4995005676472097,0.6253579361478832,0.8378114154169646,0.1263614540178477,0.5597655118659307,0.35113431006639567,0.4463599824356363,0.8508533374386369,0.8328251600947858,0.21133336581325865,0.28427401427350624,0.15141074883587974,0.1374573506597065,0.3398243604361957
D48E6B9C-B90C-4385-B29B-E799955D83DA,0.07874588818241332,0.049214392996354286,0.4093677222397986,0.125279514220225,0.3300978783593022,0.7696204579803545,0.4315196036379189,0.2253708913293545,0.4639607660277358,0.3988737398144113,0.5540982010144846,0.31574184415835704,0.48998351192331696,0.265109921573986,0.5851831785193713,0.28051540711927136,0.24988962566267275,0.8554980892439085,0.6554623031265,0.3633129748415447,0.8024708582824178,0.4049375858609115,0.6186176690704208,0.8162024230325957,0.8280233504548102,0.2689053805202975,0.8055586775877177,0.31508233275256453,0.3878020970820064,0.6756740082671294,0.26696438624401675,0.3358347742561209,0.2911683205645813,0.8383302278270998,0.4585004163641432,0.7209541053795447,0.2653547997962867,0.4786528221423101,0.47920591777494526,0.33426173524213354,0.7314938830167176,0.36697431256553453,0.43335374626835377,0.28066046552050555,0.5368140099709108,0.2412236190192478,0.986545089387225,0.8896816245926087,0.8778739971575142,0.12414173183063873,0.6721270814983856,0.06869048113176794,0.6188828243747582,0.8630627900561634,0.2665862460590601,0.5988750998913007,0.5103148028716735,0.5168361944993909,0.24925496855412219,0.30356691036783406,0.4656065570611786,0.8524204837817322,0.06801603729335265,0.8483802431819792,0.28908494621530134,0.30625136253184415,0.6606007157957883,0.6418336310667175,0.8253135943972828,0.31570385764596554,0.718008657656794,0.38080284603966624,0.34039971753497394,0.6001768231093936,0.855990301195508,0.2173968253878825,0.3482573391544275,0.36293567305088026,0.09174733197984927,0.4411763158532613
E3196157-D5DA-4A72-AF6A-0B050F6BFBDC,0.0517750604933966,0.06419874041852365,0.25221369972220664,0.1639751723139359,0.21034544517473103,0.3497792510741351,0.5059243655426808,0.37023582510090836,0.21163042348157482,0.4596845506252221,0.31468193194365995,0.3027931625169251,0.22571168454569585,0.21912360330154185,0.4278412607841155,0.1885968136016753,0.2014678471129659,0.7182472864486283,0.8204115854914147,0.35243694075528503,0.8578064531301748,0.38466252774506804,0.303487426660598,0.6660094982193328,0.9180578353420608,0.2572066780239268,0.8140272299470682,0.386110011716401,0.5102510766738433,0.6924004452147714,0.2405818346921686,0.1736553557113088,0.6881720658829336,0.8417163533156693,0.4899077743837904,1.0270492632495003,0.2446936427714934,0.578877408132729,0.5530024248321006,0.20367547162618818,0.7457067582187202,0.5393358596432226,0.4706618507012006,0.3827329546536781,0.5414882001986911,0.27651412978926027,0.8422759692590758,0.9343077725746362,0.8014210722829435,0.1782883621114813,0.5180867828662533,0.15588616497735097,0.37032740454366975,0.8859299366884504,0.37166145496858133,0.5962878362111993,0.4794378268023093,0.41297785520713387,0.2350268151002173,0.34956772821413584,0.4308037728384408,0.7736907073941711,0.039245040544348554,0.9497360201608332,0.37752032036496136,0.27106186836370144,0.3748275221531322,0.4395637151311026,0.8253141944607093,0.26354966263462776,0.5290401585396055,0.24583657285014976,0.4529824989919276,0.8041794858011903,0.7959889683469885,0.23933747185884124,0.4397347133775751,0.41870843566338123,0.12428140991959058,0.3985334714379213
E94DD129-0966-46FE-B082-AE966BE4A016,0.13927090759716274,0.1037200840990019,0.45465000541127726,0.1730338513171558,0.2928618557993902,0.44630710596696704,0.6467973814156966,0.2641642384597679,0.26766133577811124,0.5880629290036004,0.4421633675159602,0.24148423571408886,0.3834098347862988,0.08762365436032267,0.4241337501024834,0.22207820329493938,0.11240908578588793,0.6696142617294625,0.9629603496143977,0.44932750252970416,0.654914449700637,0.38766416290763256,0.43644683882569196,0.42617612318887954,0.9262736497871639,0.3051388883835162,0.8293990166150511,0.44580472026885787,0.5842306685105778,0.6621758828548268,0.27251270855038234,0.44223654631591736,0.3136402306769409,0.8451647133351491,0.42209803813629987,0.9351919945367563,0.24262752706901414,0.6023350783415188,0.53372323890813,0.3014203807780439,0.7396275465396627,0.4373567874058085,0.45017323764414974,0.4771569020485209,0.5279368891931538,0.33219996903621585,0.5400812238085859,0.9183318213406079,0.6336509383529841,0.1715453502000851,0.2790013749564087,0.059829957199960246,0.42422012377490226,0.9022785095290278,0.5213630902536337,0.5833897247515232,0.5168968189603952,0.5908379177007019,0.2533211647515683,0.3193930918828105,0.5468130535809004,0.9269422574660469,0.13441567380171962,0.955345467932688,0.576499912201696,0.2586807074300031,0.3912729793007698,0.5520747162589829,0.7984186015965438,0.30153152204505856,0.6476129821114067,0.2963288606603242,0.39669110826345066,0.7976353047599564,0.8324424922698657,0.2472375922745004,0.3261112281039343,0.48512829860762463,0.11877649506521826,0.33781929470556954
B9FC3C7F-03E1-406C-B10F-23234F8CDF71,0.12435331976780925,0.058460235635844654,0.5075486252388617,0.1481013470381445,0.19913634093121999,0.39615669307946866,0.41430945871038266,0.3414035354132878,0.4220306822243323,0.37860346954414104,0.37316503257703365,0.24699120202955485,0.3367137238438831,0.28339794341288316,0.27460559770740944,0.3206199042263467,0.19089925839066413,0.7841746215203733,0.47575492085165866,0.36276917561138755,1.0114384980720799,0.21902419776532248,0.603017093123575,0.9101174098395703,0.9219799573891655,0.4982987771085292,0.7446190637911462,0.41711024367754407,0.2915288051565406,0.6849846059696177,0.24012667250510175,0.32522015484923655,0.32487618573312077,0.7966110053352408,0.42071696689782456,0.9704639332831767,0.18064405599463393,0.5134102509588209,0.4108744706789035,0.2390432851002017,0.683038849300778,0.5361583998142075,0.6025255735727719,0.40279462889061574,0.5643697162138372,0.18209429536559849,0.7803853121992892,0.9315242618068309,0.6502085271275744,0.21140287969792648,0.46893899957627494,0.11048345516982937,0.5032754468193731,0.8451926474824378,0.18157795145065614,0.5977091759607639,0.24216488623585963,0.3808439742500156,0.23751686773481023,0.4758986206346557,0.3345160698221995,0.4234817438304169,0.13084827815587033,0.9465304646188819,0.22956113669149195,0.2872750832493453,0.49494845688611183,0.5014849131984931,0.752892389475923,0.16717778054845994,0.6349567562697669,0.22843573172698733,0.34702223409126537,0.8175760240678799,0.9817588228209752,0.21477326485756743,0.46820604807482014,0.1919206990691061,0.1080312840200528,0.5132314434417182
22431508-77D3-40A9-8F21-8BB99C7D9218,0.2203493120744137,0.12432632684150181,0.38396599801910375,0.23957705582556685,0.4209674690296896,0.27824843856033854,0.42457515919347444,0.2857113760845724,0.2547089167799437,0.4191440100846816,0.3700862252397868,0.22792779435217966,0.2883937675424409,0.23988612871537252,0.3491935248918541,0.1932850781698168,0.25859347348003486,0.6090546164548905,0.7685035998241636,0.2673118850744117,0.9083484745303919,0.25705963268558507,0.2505951554316548,0.7331594872218565,0.890567573142967,0.3138968908278774,0.8616180207023859,0.3161009015002249,0.43542114470105414,0.6765713386337356,0.259436864689418,0.19731320851525436,0.25970764640727795,0.8594253650215858,0.3647542213070001,0.8043440194325182,0.2686605849202538,0.5811408966241186,0.30621684711732206,0.24369619778637752,0.6530758504627217,0.5250579522218075,0.26280772830971744,0.36600174794988316,0.39444002024348096,0.2666542743350413,0.36352531761121354,0.8871036624916393,0.4372782768071707,0.3954579781958841,0.31280718144308617,0.12919297456357343,0.3185160759308523,0.8953973253030691,0.3291553332108172,0.5771054844853407,0.34624977090026626,0.3528765162147708,0.24244544083483746,0.41112569510098895,0.35330957330247786,0.8752549090163078,0.18859942023108356,0.9431491072004099,0.448948891793533,0.41204115512247974,0.35863752173445856,0.6598524867522577,0.7618360348192355,0.19234784857567086,0.5257734199890131,0.32205264588012616,0.41457190296543756,0.7886983120404696,0.8601954382743013,0.2098573863425913,0.31102114703400974,0.2622934876232417,0.312053072367774,0.2531445103025711
