,0,1
Newcastle-53,1.7875747944334253,-0.37238922070181735
Newcastle-54,1.7643868116489325,-0.20551679570490322
Newcastle-55,3.5869306477902523,0.6855456538260895
Newcastle-56,2.500968581586178,0.45018863802311293
Newcastle-57,1.3795114325586932,-0.1348666583702368
Newcastle-58,2.0137921485561034,-0.10344570085651933
Newcastle-60,0.9608765865008714,-1.1209858030572006
Newcastle-61,3.040934964990837,0.9195008124122834
Newcastle-62,1.533490175404222,0.049728480620320085
Newcastle-65,1.1267978713478,-0.23692979622905003
Newcastle-66,2.394371502396718,1.6348643421005356
Newcastle-67,1.0557917371451095,0.7393324676276106
Newcastle-68,2.144384269718841,0.769848414166428
Newcastle-70,2.0165344985899463,-0.5326184181529312
Newcastle-71,2.075058585396101,1.6991712174626983
Newcastle-72,1.0537217055103454,0.620172564200279
Newcastle-73,0.128203908894358,0.16166577916539296
Newcastle-75,0.7331406926082282,-0.18385219435627964
Newcastle-76,1.9552904489660348,1.202563994034832
Newcastle-77,2.0163323875869956,0.31547722442673803
Newcastle-78,0.721170771172245,-0.24787835132881256
Newcastle-80,0.5855798470719116,1.521626195794157
Newcastle-81,1.1395633019046763,-0.3348954055048238
Newcastle-82,1.2095686215557697,0.6593439928102601
Newcastle-83,2.3391315715411096,0.5474660965118533
Newcastle-84,-0.3316537797021362,0.2614820398111087
Newcastle-85,2.6513602771741867,1.0168870057657788
Newcastle-96,4.37633873324972,0.3172929000316602
Newcastle-97,3.3997763243100123,2.0240791996883143
Newcastle-98,2.5707087981211356,0.12002627054770112
Newcastle-99,1.7448021225037527,-0.3978056261185256
Newcastle-100,1.1597960909431244,0.5834075856941601
Newcastle-101,0.6456839045018443,-0.21719227899784477
Newcastle-102,1.4068998544963875,0.09068658179350227
Newcastle-103,1.2700729801357158,-0.3694691684263798
Newcastle-104,2.358949304535837,-0.6908646370283272
Newcastle-105,1.8816750881834017,0.002793596391044892
Newcastle-106,1.451847514465937,-0.7916793037459388
Newcastle-108,0.707333119644117,-0.47019797522073636
Newcastle-109,2.6842425393445826,0.13528493458758864
Newcastle-110,-0.006890991098427528,1.3591318940523611
Newcastle-111,0.22164020973869936,0.10370522586500125
Newcastle-112,0.8927770488652906,1.0072060104029306
Izmir-13,0.3602838242789843,0.9103187680664203
Izmir-14,0.2600487744107739,0.811231591151057
Izmir-15,0.44546707824140735,-0.3984239829281851
Izmir-16,2.3456790431585817,0.11806463239566996
