,Hjorth#Complexity#T5,Hjorth#Complexity#F4,COH#Frontal(R)-Parietal(L)#delta,Hjorth#Complexity#T3,Spectral#RelativePower#F7#theta,COH#Frontal(R)-Temporal(L)#theta,Spectral#EdgeFrequency#O2#beta,COH#Frontal(L)-Temporal(R)#beta,COH#Temporal(L)-Parietal(L)#gamma,Spectral#EdgeFrequency#O1#beta,COH#Frontal(R)-Parietal(L)#theta,COH#Temporal(L)-Temporal(R)#alpha,COH#Frontal(R)-Temporal(L)#gamma,COH#Temporal(R)-Parietal(L)#beta,COH#Frontal(R)-Occipital(L)#theta,COH#Temporal(L)-Parietal(L)#beta,Hjorth#Activity#F7,COH#Occipital(L)-Occipital(R)#gamma,Spectral#Flatness#P3#beta,COH#Temporal(R)-Parietal(R)#alpha,Spectral#Entropy#P3#alpha,COH#Frontal(R)-Parietal(R)#theta,COH#Frontal(R)-Temporal(L)#delta,Spectral#Entropy#O2#alpha,Spectral#Entropy#T4#theta,Spectral#RelativePower#Cz#beta,Spectral#Diff#Pz#delta,COH#Parietal(R)-Occipital(L)#beta,Spectral#EdgeFrequency#Fz#beta,Spectral#Diff#Cz#gamma,Spectral#RelativePower#Fp1#gamma,COH#Frontal(R)-Parietal(L)#gamma,PLI#Frontal(R)-Parietal(L)#alpha,Spectral#Diff#F7#beta,Hjorth#Mobility#O1,Spectral#Flatness#T4#gamma,PLI#Parietal(L)-Occipital(L)#gamma,Spectral#Flatness#T6#delta,COH#Parietal(R)-Occipital(L)#alpha,COH#Parietal(R)-Occipital(R)#beta,Spectral#Diff#T4#delta,Spectral#Diff#F8#alpha,COH#Temporal(R)-Occipital(L)#beta,COH#Parietal(R)-Occipital(L)#gamma,Hjorth#Mobility#P4,COH#Frontal(L)-Temporal(L)#beta,COH#Occipital(L)-Occipital(R)#alpha,Spectral#Entropy#T3#theta,COH#Frontal(R)-Occipital(R)#alpha,Hjorth#Complexity#P3,COH#Frontal(L)-Occipital(L)#beta,Hjorth#Activity#C3,COH#Temporal(L)-Occipital(R)#theta,Spectral#Diff#F4#beta,COH#Frontal(L)-Frontal(R)#gamma,Spectral#Diff#C3#gamma,COH#Frontal(L)-Frontal(R)#theta,COH#Parietal(L)-Occipital(R)#theta,Spectral#RelativePower#F7#gamma,Spectral#RelativePower#F3#beta,PLI#Temporal(R)-Parietal(R)#beta,Spectral#Flatness#F7#beta,Hjorth#Complexity#O2,Spectral#Entropy#Cz#theta,PLI#Frontal(R)-Occipital(R)#beta,COH#Temporal(L)-Parietal(R)#beta,COH#Frontal(L)-Occipital(L)#delta,Spectral#Flatness#F8#delta,Spectral#Entropy#F4#delta,PLI#Temporal(R)-Parietal(R)#gamma,COH#Occipital(L)-Occipital(R)#delta,COH#Temporal(L)-Parietal(R)#delta,PLI#Frontal(L)-Temporal(R)#delta,Spectral#Flatness#P3#theta,Spectral#Entropy#F7#alpha,COH#Frontal(R)-Temporal(R)#delta,COH#Frontal(L)-Occipital(R)#gamma,COH#Frontal(L)-Frontal(R)#beta,Hjorth#Complexity#Cz,COH#Frontal(L)-Occipital(R)#beta
C860FBD8-BDEE-441B-972A-DAF2AD025E69,0.1750048558230537,0.0697667072376034,0.2780796140326388,0.1801465300590184,0.4286657130032122,0.2683317974413816,0.38485292964406537,0.3373734912592582,0.22575987138640558,0.36449154039171927,0.26662324367682577,0.1806587512876194,0.1589340492916743,0.21028530477696225,0.45130748861171543,0.17917745615751376,0.15719495064585665,0.5618645500204535,0.5724001946946312,0.3733347527462162,0.911641929974131,0.38775590537072807,0.30797251218387744,0.8604340916549789,0.9109819249782347,0.35428676938880493,0.8669580386866312,0.36159543038672665,0.3524328270420075,0.687118454273204,0.24325310537066755,0.21517856055696566,0.27004739229640046,0.8313938147376496,0.27367661877678107,0.9909828566760467,0.19572066158533774,0.5281558464714615,0.3967914536618197,0.15046569939676738,0.7168979028926563,0.5097958443542563,0.4332994947216669,0.3904457270926082,0.40636301889621484,0.2143390069417889,0.4646222018130152,0.9042633111956273,0.41191965673942826,0.192658625238093,0.3340995403152558,0.07297690624568574,0.44669324258810195,0.8732880954114854,0.09318880218312436,0.5999653432473712,0.3627265640005684,0.2783273711351886,0.23834308969704865,0.397366932809432,0.32706739927771655,0.6073010476892579,0.19773495059116894,0.929752529410359,0.3042924068257508,0.2189426347756379,0.5825203139005779,0.6507091651815565,0.7933346499655617,0.2636037168393077,0.47094553854102245,0.35573933204589964,0.2881680450980773,0.7715276492827082,0.8875299984518278,0.2903784745601191,0.21640800767232748,0.09292245060734633,0.1788193354062524,0.19159943601821663
FB83D689-80DA-436E-8DC9-7BF7C8BA2D2F,0.2328785893706388,0.15222295752474185,0.5042729728697634,0.2271651012096321,0.31393950855227476,0.33572144502185586,0.5306862629773988,0.5127846951276447,0.39364011596675935,0.47935640525658413,0.4589761538404571,0.15331970872212103,0.20402103938067795,0.310555440438381,0.43142656901051357,0.3668466915092073,0.10307271164047874,0.7555819400060227,0.7937245319921667,0.3691358349290644,0.8609717283885995,0.30062141186850627,0.35505906736456966,0.5892345665953943,0.8794971116851185,0.2798256271289057,0.7744503330490815,0.4087263053111928,0.460567747676928,0.6898627959815403,0.2535300481631653,0.4352654660564727,0.42184082358421376,0.8715621515539518,0.3274449374939541,0.8733958474964703,0.1896415134607351,0.5502855480225751,0.5030270623368538,0.22815457429348335,0.7199456279738641,0.5144269856681155,0.6209112429159175,0.34774933432257266,0.4453624210251129,0.24477260131899012,0.7195061848009435,0.9009045894771891,0.41233881632616404,0.32097300743948654,0.566102117237216,0.10666549370444485,0.42025853534428104,0.9083054324829329,0.31514670356781643,0.594289885631704,0.3206879593497392,0.32598274254353354,0.25550903744079734,0.29861727832396184,0.4519558518923874,0.861846625795985,0.16796047742509337,0.9119553336782747,0.3774870693061275,0.25412948435585714,0.6977909685841432,0.6365831211959957,0.7966321485111579,0.22442265980110776,0.8439227103963204,0.2797962482007835,0.6005088499885511,0.7399532061310334,0.8496604983518642,0.232870973688426,0.43137012083791,0.2679128207325091,0.23058447288375522,0.43309264519945717
1BF9062F-8DF4-4066-9C86-7A32DE305014,0.37716324275930047,0.1660345721338929,0.38515931513407264,0.43506465896826896,0.393611919892693,0.44755925740267133,0.5167973740885099,0.5705686227879005,0.39599237457796704,0.4442212701214491,0.43134406357429683,0.25964529888693266,0.33447519647425505,0.17950365831926676,0.470877365732842,0.2930746735520128,0.020482781829815083,1.0258351809662871,0.7537148191295115,0.4286842334135373,0.562124586457565,0.3383237254830046,0.4741614828681249,0.790848691349575,0.8921394192660623,0.21415951969109806,0.7922849580485151,0.31117646320017067,0.4218772714864517,0.701159715229406,0.24492964249226337,0.2694323143270521,0.2920511376147525,0.8879405715579601,0.10419319801997566,1.053572302829949,0.2158652896845113,0.6177517317226882,0.23302624467256822,0.2628691333953723,0.7187789816640604,0.46960582967890757,0.5516204952141686,0.38929088787039184,0.26212805879080486,0.268321981243379,0.8318822072799689,0.8994243993690711,0.47654310375506215,0.342577223011181,0.5477209300423025,0.11697293924040296,0.424218008667772,0.9187587984646365,0.3302832463630644,0.6094021916331194,0.28652105091267,0.34591300896274496,0.2329329864537322,0.17998760261005467,0.37057087955613893,0.8901080817922548,0.44909353579156475,0.900324207221418,0.23711553607745142,0.29735831717932515,0.6731674673810308,0.6887467118378,0.8315573401039092,0.18055383021799246,0.9628408126892133,0.3899467661508725,0.4048898994027132,0.6501608122465332,0.720626380937263,0.3873934232606506,0.6101156772441352,0.17855542138886674,0.4336649999453466,0.5029152234467391
BE565A8E-B126-4A02-802E-CE3B7551C5BD,0.2562232564901614,0.13745279674968197,0.29405425111231015,0.29926871455303217,0.37138883017570373,0.2726701521030721,0.49894023123136705,0.31756031242006,0.18730230309112395,0.4031015790017579,0.31013885843830336,0.09802695682407042,0.196751240484309,0.2629709777065873,0.46148055010644107,0.09315786125567667,0.2095076159022129,0.5047202957279593,0.7771484566952971,0.20473982029029467,0.8191442627033946,0.35115539962234854,0.2583644338066541,0.47630909281604267,0.9109502531910127,0.29234254882054667,0.8272735687370231,0.35814623209286817,0.4142242102619619,0.6898629690640028,0.2620461550289675,0.24004138651463097,0.3854165736768178,0.8572402027431753,0.3549272692644595,1.042825926564792,0.14768347150269312,0.4858852132628885,0.40663565300148247,0.20533861066444808,0.6361122355866999,0.45724414892777876,0.3495148343837108,0.3271866217745064,0.45112145068858844,0.2245916195276427,0.2538854726080386,0.8979155300425479,0.3727680592773656,0.22514374078734498,0.417448513793947,0.08994391460356298,0.5065825310971712,0.8888731571716288,0.22770208228981997,0.5997015520898269,0.38324631313401397,0.42217705876743655,0.25509986127615075,0.2883750339893262,0.3844919932452341,0.9508636126393695,0.08362851657793248,0.9282073812170609,0.32433613860417654,0.18583812959834645,0.31444075133564253,0.5886953688543721,0.7838875514072441,0.1638709665963533,0.3200164564644896,0.19484067233299962,0.4361103345966583,0.7569907133556895,0.7770210724588265,0.19329822237139027,0.30301911283813154,0.22658660572378417,0.24011673523435006,0.1948701613333526
90D62E90-7FB6-4564-B8E9-FB05DBBDB5AE,0.16598123721277255,0.07252033749225298,0.324627230467014,0.19749632325660918,0.32735907645980467,0.4315402231290365,0.35013070742184316,0.28803841982771194,0.26503778423009605,0.32665370255388143,0.33234057175734383,0.22121754452453843,0.27259325736227336,0.3005447091827419,0.396335561532463,0.2171568885974036,0.2527474506409317,0.585866010599154,0.9429669975689953,0.3359929468286597,0.8972110862189241,0.21415639378902093,0.34412768839982066,0.7891160500447542,0.8983865731568987,0.30713760475804364,0.8241991422282107,0.38002001984607126,0.7040201286293089,0.663432643007737,0.26193012018989487,0.26965637006004683,0.24897997656606338,0.827127651613276,0.4719411193773189,0.7918741455503853,0.21793140538699057,0.5605079623257851,0.560190110910637,0.17017888331937944,0.787584847132373,0.5464058988244237,0.3425031889308522,0.38912224907338716,0.5359067026555151,0.2872833097856201,0.5028261612132172,0.9150139944459021,0.5347261203592254,0.20037413252369282,0.3737142831575667,0.08157137052605636,0.5031302633601451,0.8701167250767072,0.1872235491230712,0.5668166174676581,0.14707598003706435,0.3241987623557096,0.2604419022584151,0.3422558333504819,0.3450488377927978,0.9351261144445226,0.057731393163365334,0.9115322945805959,0.6299726789345943,0.2668168733972119,0.339445347692099,0.4622443337852817,0.7374499929573158,0.15447673271232357,0.6466317005668274,0.30834829511717754,0.3783998331775476,0.8036601333204773,0.8977455808540183,0.19264891122357908,0.29108823995336686,0.16331737039010238,0.13972741911904155,0.20414355790057143
87831A2E-7C39-459D-9BF1-0E1EB99D5A57,0.33886728502397745,0.18559643439898055,0.4324114471669179,0.40932567580278,0.2862722288607032,0.4277560276765308,0.2806862629773987,0.2571602973020287,0.5491523869170083,0.36449154039171927,0.5154016397625543,0.16520695560431334,0.16323001050909403,0.31347403318021105,0.34186364195568747,0.3982534581445902,0.029122013067522712,0.642029343632855,0.8114148865150244,0.38708999911549324,1.0290749507692776,0.2570442489569513,0.4056043498955812,0.7900831480120211,0.8761206274521919,0.3294978933819855,0.8087753454547135,0.3969895958452403,0.33854393815311845,0.6852390406311631,0.2714062684798818,0.324376432391089,0.2939237967907825,0.802412406400103,0.5543797407930412,1.0591294135531881,0.16834462852748644,0.6033600847065543,0.5004850729432432,0.1974763776525747,0.7032244048233034,0.5650291129693589,0.49869159257080437,0.3658955017452301,0.4489430695301636,0.1501463379623531,0.6227596285023451,0.8718706048602082,0.4541082387132228,0.38964368844631647,0.4588284544631125,0.041877861325365556,0.6462210439829146,0.8187277711262029,0.24888361739149312,0.5966999619370654,0.23570497318831868,0.3469443301376495,0.2655717218534619,0.28779442841380937,0.4796196034540508,0.8433564227032981,0.249953975433286,0.9024589925442749,0.40888424356044467,0.25426632504685237,0.4253208349241364,0.6832018227616625,0.8247650721611878,0.22023636990053225,0.7994770231356418,0.18019174784085826,0.44131374046231586,0.656971535073591,0.9865028866761111,0.17079763321470914,0.35761160351941296,0.2853241831840998,0.3559673532463268,0.32475732999093326
0256D130-DA49-45C0-875C-92A491EDA544,0.13560409482277738,0.05957223370264714,0.33398855156182444,0.14389710048405588,0.2085375578215034,0.4050678154801857,0.45307188389243136,0.252410755968165,0.624436446968091,0.44875227171127413,0.4839661159182712,0.23837525873567708,0.4354663571529035,0.3234535564584682,0.5113752846594012,0.41900192864987856,0.11679900100169371,0.713410606916905,0.7137051062668567,0.244663495623909,0.6845849594292719,0.356545548758038,0.3370024908665573,0.7099631185874735,0.917369946147895,0.3730642324517001,0.8471588608635704,0.3823262613543879,0.4418352546797292,0.6777127272210692,0.2528262628732556,0.44044888870972065,0.3913020739443405,0.8490453998054858,0.45912317118690565,1.053609528762299,0.12289008307294105,0.4977154431377864,0.5098629761626109,0.27531371933662196,0.7330950557000394,0.5242580873774707,0.3959016972146965,0.33803905729867134,0.4955599877800056,0.2312293688923896,0.9430518976697733,0.9234540743984265,0.8023335829944,0.10761511857066913,0.457618371471263,0.07068931253095719,0.3862532656121789,0.8911374677934049,0.3098477591885069,0.5879098089859783,0.5267400247493701,0.29475275893246256,0.27951517955930266,0.35266782304174693,0.3125662391849091,0.8350253656717908,0.1177485815274064,0.9272139570685201,0.28303390342439033,0.22451486385125152,0.5747251282107055,0.5437823894448277,0.7656498236794232,0.17261732228148444,0.6502246729449531,0.222040433305083,0.6697905616543688,0.7985605026315131,0.7414716641149609,0.12481827082091262,0.20925995268628356,0.3572997074413168,0.1841065568807319,0.42636399760480476
4438E6BC-1271-42D7-A25E-0884234D6DA6,0.18951891759775513,0.10702816752040166,0.29067836422087684,0.28258849823292476,0.2157764219427466,0.3836862484139073,0.47050107779221356,0.28833971063434394,0.4369193821482239,0.3554825313827103,0.3490372025610945,0.07973248510706364,0.27914733064415764,0.2755270025029264,0.30217419076885105,0.2267860955892993,0.1318111220633701,0.7650194915478392,0.8811307287786357,0.30223938702745057,0.9996021231085157,0.20929388928087395,0.3225853584641687,0.8300545879638276,0.9471888064509439,0.3650264429251136,0.8021122535015951,0.40589776186856047,0.4437026683118487,0.674801291709377,0.3443478725352728,0.2392110641624593,0.42554498459174567,0.8163081422079963,0.4913095605018561,0.9608628104011226,0.12289008307294105,0.5460137931937594,0.41182669386258847,0.15129750367035588,0.5224441879270867,0.5566955818026023,0.43492793633462834,0.4802495520622313,0.48257105350884205,0.1429752001881067,0.4949476189498857,0.9083228331584295,0.4823996664758129,0.3099721768121546,0.35610582290572645,0.1287785295896931,0.21997633683650616,0.8513589929357962,0.19642541919743142,0.5604892539159684,0.1941967070287266,0.29166108530302404,0.3775325331650113,0.4451927858992777,0.3775314364006864,1.0187089726175476,0.17972971659343018,0.8938267151002045,0.3855606284000951,0.12285484155880819,0.42743553459645767,0.43904227256237516,0.8041378918682308,0.2610526964311445,0.6744284039169156,0.14319710717560255,0.32825792210848415,0.7787864958516296,0.983451949648527,0.15682782469529583,0.313481732969851,0.18620349155291874,0.26082508257537984,0.2803074228088207
96BA6689-09D3-463E-B32E-5DF8AA00E25B,0.26481992993007997,0.13460102212319097,0.402193249478322,0.2899440055631336,0.24679028198930497,0.3421648669661399,0.5626307074218433,0.5087410311541088,0.380075625057579,0.4847618106619895,0.39203982939478393,0.12881521571112492,0.10169745365677468,0.26111026464118764,0.3594864393913632,0.20317332403201524,0.26139296328748146,0.9758990033290826,0.6986137306670323,0.34397496310656683,0.9402905929810489,0.26077530054318676,0.32661066669309,0.8708820279996558,0.9069084916045093,0.3441240783730709,0.8316666476517409,0.3049345651391554,0.40402012862930886,0.6895782298987935,0.26628883188161917,0.11288665747945881,0.2714518866784229,0.8391910165746341,0.3340725220666758,0.9007622047440316,0.18487355414732123,0.43799009917890613,0.3558071423814477,0.2777258501685608,0.6503260752382326,0.5528221301901219,0.549131522539924,0.4160527608022462,0.4722987574057828,0.21719116752145867,0.7704891218289722,0.8969300778543151,0.6705001493165007,0.20239606785824643,0.5113152998195114,0.10968495371939442,0.4158986453417284,0.876314563248528,0.4159523928981761,0.5942376601185718,0.22499406168347386,0.43167663768918346,0.2582593019055105,0.3616258325545286,0.3674772987363399,0.9408122943821706,0.19975493558657248,0.9219095871928557,0.24108379004570565,0.25300409398660895,0.5421549927188971,0.5830411803335993,0.8177341289904946,0.25576169114013914,0.8184729560423457,0.2334288653304663,0.3828148442150752,0.787218452822479,0.9736898864925522,0.09620367476183156,0.6107359773311116,0.2953331036500695,0.1391546511031871,0.5310988835584098
283259E5-35D3-487B-82FE-B12E0A82118D,0.11231348178767175,0.07758470891946016,0.295035812577072,0.17861566078616262,0.3224991774610777,0.3988589734521495,0.471925579216715,0.33898574946710125,0.3060885664649827,0.5162586921588712,0.3867702714407263,0.17573900373317525,0.2639702507591403,0.21760681913574148,0.3802997559601412,0.2597374480229865,0.15292721582264257,0.5755487828769081,0.8049412285616663,0.27685263265679194,0.896393448051094,0.2504716084743576,0.2734428126675754,0.8962878676565127,0.9229094521172627,0.3268305268936222,0.8633007952210127,0.38279175846633934,0.4754487000578803,0.6789947615541121,0.27528405196621974,0.20776611569382164,0.3463582537196215,0.8308813258168746,0.4903743603664373,0.5992296513650976,0.17041074422996574,0.5419256409295401,0.34406408527202065,0.1476046190791351,0.7514698970057929,0.542385416919046,0.5383390276057918,0.37868665536288854,0.5809994187573277,0.14659757927742156,0.5257629346373615,0.9161685256083129,0.438034709337065,0.10228236761508291,0.4448740316469029,0.06834388221566871,0.48546195037801837,0.8613801177996915,0.11817329416737649,0.5827755125481809,0.14362475686063458,0.2696717254910185,0.2815444444923625,0.39106597187800274,0.4587379329204081,0.8749359244716397,0.1944810664787824,0.9313607534930711,0.3323536313155469,0.22947130796113518,0.4915841383655318,0.5377771410616002,0.8064731887091069,0.30413659665790177,0.622794682802088,0.15629085007285615,0.3982673828464218,0.7684262364709312,0.9349723907512371,0.19951156749893653,0.2417710772761329,0.14043186082373446,0.17036663413532405,0.2633667604152369
C1E31014-B27A-4C8A-9555-19DA2CC4E31A,0.23831566978985133,0.11229926813495726,0.27624842315442616,0.3151155722851847,0.4639196037640255,0.30982012484748245,0.4792973740885099,0.20876442050399846,0.3159534961849097,0.4077347836349625,0.30811006492108783,0.1659691772873909,0.16802831116462655,0.11931070059116125,0.4068284740061433,0.26811958027058647,0.03784821905896643,0.5344190383926952,0.727633917635625,0.3572335222670072,0.8980453016612295,0.3053892457812863,0.275528727302074,0.6627301267172281,0.9298912556141167,0.28048702589162966,0.8300457701263996,0.3775411754797661,0.4218772714864517,0.6890233611168061,0.25266881752292386,0.24886769765813993,0.2444855945435916,0.8613640775896789,0.32801821267343,0.8715079188878629,0.15512148803161876,0.48474650600156044,0.4808429786648514,0.16218594540540726,0.7384758205416525,0.5095759964965656,0.3669037939334061,0.39431200062051586,0.44303298323859375,0.18257421128920978,0.4023734911540752,0.921882538839449,0.44011474651641797,0.2970704173210049,0.3295134632842075,0.08800337812173227,0.3969840611809679,0.875016763129057,0.13696340876703017,0.5897783235971502,0.32855035866079596,0.45695877023062853,0.2437028528084476,0.303687559196717,0.30235742247957265,0.8161101186655128,0.1100996186408884,0.9345047530465582,0.3007209782543224,0.26772408759516214,0.42651000690226143,0.6435678055395345,0.7882015573976773,0.1780594991522329,0.5236473286084083,0.33055250028853556,0.4287309590053622,0.8222235354152818,0.8707377439385572,0.18675206511447864,0.2344651944686183,0.12918761350009209,0.2118177939406356,0.1967707058306863
F5B1CF86-2F92-4B87-83BB-DD094C62A565,0.33640793220475884,0.15992201797514177,0.37891415856082167,0.35459267424929153,0.31876850294251297,0.35643234155979064,0.5272140407551765,0.34868049390950684,0.3194426308190089,0.5334104593106384,0.47099501742849914,0.3026187428317455,0.25358610148531446,0.3031194925146629,0.46142382746559146,0.2277578855691928,0.1687401800977288,0.7916723642788025,0.9732326423079288,0.3334632428510024,1.0480180764248224,0.19883480599821282,0.23860309599457485,0.9878259668542949,0.9109191757804946,0.30387038484325823,0.7675792897519451,0.3910894823488537,0.5022344143435946,0.6593894374237271,0.26564295779558883,0.3863568268329945,0.5523507630829172,0.8620913745756832,0.3771669552319718,0.5996956376407943,0.20656776902335428,0.552377282128351,0.46967136986938024,0.2114666882592055,0.7033748224496145,0.5434159231100764,0.38661986130351506,0.35249617650631015,0.4445202520581845,0.16532046192791416,0.7523813512730193,0.8844053923240852,0.6440666134827961,0.35453824723389804,0.43982174392369344,0.08209308526155588,0.5824644249528406,0.8841101664033915,0.1774079171664168,0.5682845602538914,0.17761563919714268,0.4529473865856374,0.2649622319078002,0.3455632864094165,0.37057087955613893,1.0103157711303843,0.28990808109241406,0.9152661845804667,0.2634760802951386,0.3754867235453682,0.6601609034022644,0.46789694311092694,0.6962802413145672,0.2066309277236615,0.764240137038258,0.2971544808973076,0.6085322835086734,0.8233872576685511,0.9869039103973073,0.1657574180277125,0.27884826741575464,0.13950959640114105,0.3221213242475398,0.3404857522985384
B0EFCAB4-A889-4604-9C01-2CE23503222A,0.3865063897103197,0.18727175798603723,0.26299438394637364,0.3950674435647946,0.40313098451129403,0.2813342572764439,0.5334640407551765,0.25497688033504823,0.3139424666990924,0.47259964849982744,0.3474549055953111,0.22566866818753126,0.19383430072694235,0.3485125363762248,0.31074322298456314,0.1741090650693454,0.23295835456876435,0.854300959237592,0.7859240637399828,0.37960885871314987,0.9596692963131659,0.18756760280734974,0.27122567037618706,0.8245029720997541,0.9012511292258544,0.2464568410076634,0.7906387486899337,0.31708029969661444,0.3897344143435946,0.6901974213738062,0.256282161230965,0.1754363897249589,0.26583390915033306,0.8736767879737121,0.2613041273110759,1.1096566276593154,0.13322066158533766,0.6321084531365992,0.3284571231389333,0.202741720722811,0.8541775794851213,0.5217388061666833,0.36959227987707033,0.4016777194583813,0.2881573359224845,0.2275215148358061,0.44476835843859946,0.891613806858131,0.18769906792069566,0.4583625942971079,0.3919442913702661,0.2176275518724593,0.4614578678264773,0.9062153719784015,0.15064143109272882,0.605580617284945,0.01467899373191428,0.24666170648979738,0.28408672814647296,0.21356124598724474,0.29284466145869104,0.996481192044863,0.26199942597623405,0.9151157143864421,0.30854410750602307,0.2271617265630123,0.4528456800875534,0.7981679937700228,0.7900293505954182,0.17601868282570232,0.6348755870146875,0.2629267111259608,0.44131374046231586,0.707014041046427,0.9451104574895346,0.20005661945619152,0.16158735664473656,0.00853297254120855,0.34415536077322206,0.06014111963092132
E2AB613C-0C7C-4D93-A137-45FA2634E674,0.17091942997516826,0.08758159128114147,0.3136258951273845,0.18081224188138748,0.3217518682836193,0.4463630905648116,0.42235292964406546,0.3037313742517961,0.2919678915261867,0.33205910795928695,0.5551820644817052,0.1943039568092741,0.06822429384037453,0.1983254955549593,0.31225929454880275,0.2467721495449599,0.0900109498173079,0.5189403085094386,0.5973744578077461,0.27340957325473353,0.8016817356649788,0.26498654051075815,0.31300058897862165,0.9590232031760662,0.8984797204774952,0.2944688428389807,0.7522534368902198,0.3066440094239834,0.380210604819785,0.6923134326127472,0.2504960781831545,0.15353659550963128,0.3163957069031422,0.8638883757105001,0.4209338208624026,1.0933805083524093,0.16834462852748644,0.6078947541637474,0.3549382547651628,0.14281802545784744,0.7520963029487199,0.4840933907748468,0.37744548338782663,0.356401024524126,0.4391429067597091,0.14469707811227595,0.5769782347487006,0.9102574390614515,0.48629599090886755,0.20303725715118984,0.4366723799605842,0.06874309398882421,0.7152770700899991,0.8882702435693045,0.261637796150919,0.6058870884085501,0.282059989163006,0.3980547404167193,0.25866837466421116,0.32324304019554534,0.33112772410370267,0.8034659494747781,0.24926411621584973,0.8976826193707631,0.29153730478493467,0.24933830967330056,0.5268279398346298,0.5947644071499021,0.8159637918658605,0.16241324064883159,0.6784982297205207,0.26770491599540513,0.5704528133099979,0.7618177961761475,0.8699701868745184,0.279377918443135,0.4088072337244174,0.27609369364253633,0.08060855054633773,0.32524200792041874
28B8E7FB-67C9-42D1-8337-971D66109E66,0.3348680173250348,0.15965430567318378,0.5654021167920916,0.4020333269868266,0.31733057206344123,0.3170953217703698,0.4422359705797379,0.22270499961332044,0.24221523751571702,0.4683322231797706,0.646384294750119,0.0363558860606579,0.17674428844998816,0.27034554168111735,0.3630058208485962,0.12331368412925056,0.10134661690462016,0.8747266829069468,0.9471105829839253,0.21887933400868181,1.0524757969020833,0.4415403838754777,0.29305181503863564,0.9953893650434965,0.8955881627239914,0.30539146712843024,0.8266855659405514,0.42585317396619937,0.4641705045691584,0.6837550965949265,0.3266187427894672,0.45863904829067287,0.3301285408606951,0.8449897818440035,0.3620585134540981,1.0156147999837475,0.275782645056412,0.5067331010028069,0.3872241558481496,0.4394604456151435,0.7576314535931421,0.5563097163461177,0.4406129037176924,0.46549607343352184,0.441633216942966,0.3027446399649244,0.7403665640665607,0.8899652226526924,0.4810262467097397,0.43606653229763936,0.4607972568638346,0.06358271079254386,0.34542558711227034,0.8819580313798983,0.35340910641729384,0.5962129282030307,0.35529005800588237,0.3069469297811064,0.31025798923201553,0.3745107047246097,0.34195525697299894,1.0149093261915612,0.3184983886866418,0.8907419072448158,0.31704750886656724,0.28193975413961325,0.46709603110400505,0.641341379680664,0.7837978419249515,0.2746581386080152,0.810040234589736,0.35035202873444743,0.48656760359697365,0.7808212750282508,1.0254757281337796,0.19063022597393936,0.40522786745964345,0.30594348556031836,0.366907214361864,0.38528109603300437
46F99F44-0BA1-4BF4-A8E5-014ABFFF042F,0.0858710532979631,0.10650171287512793,0.36313393992184484,0.20551060287841358,0.3281554546006546,0.3426250702793451,0.24596404075517653,0.24013435120429807,0.2610422494842354,0.20570775660793558,0.39290227744534306,0.1771599508201116,0.2609209447382151,0.17950993763192463,0.3895965459782758,0.21522998727860715,0.13161993054380072,0.4636622847476419,0.31503936799498794,0.24905422482210238,0.927598274570243,0.2619785236778415,0.32276488875046344,0.7840691706841243,0.8889327569485349,0.37171054296294426,0.8670834585193106,0.37229604049121223,0.2462820333912136,0.6920554285543044,0.2561448173985043,0.2175603435532813,0.23100244847617576,0.6685263804239436,0.48786067224098056,1.0951005524202615,0.1501628103456683,0.4786401402347251,0.3664276677605523,0.24994056332981193,0.7167899800619841,0.5984427738511807,0.4215890582923683,0.3908615164425463,0.5114194776385779,0.1679194628367167,0.28126057590859344,0.8910662478106166,0.46040921833162085,0.10796536845581356,0.3881739006633061,0.06961111336645305,0.5247054422791184,0.7796934913887146,0.10246295947927447,0.6021395314197336,0.21933256291214515,0.3165866834730288,0.2529036040054726,0.4682811605801297,0.3343759839644916,0.4267613612242711,0.1253060375086401,0.8741945767270711,0.18643526396860804,0.34371141119528326,0.34673883255627774,0.5870561164568311,0.8353879950041325,0.2079914719413484,0.36989135028161085,0.19413592863352402,0.43270446893913705,0.6424895868744288,0.9398303897714765,0.15084729984332887,0.22678849253671046,0.15464002934067478,0.12436935284648334,0.32113450759367385
