,0,1
Izmir-13,0.4723246233545889,-0.7431096852698241
Izmir-16,0.333173190795767,-1.9786687415730044
Izmir-17,0.5813836428268936,-1.1102192599834653
Izmir-18,-1.0485666227970905,0.9455179113172237
Izmir-21,0.22670589115038214,2.2621807780933936
Izmir-22,-0.3433463129938431,0.10619674265550257
Izmir-23,1.0519953636752168,-0.8165272677135789
Izmir-24,1.308019006730256,0.08828799981599163
Izmir-26,-0.43738186402923696,1.0563121269125668
Izmir-28,-0.4972110676675776,0.698811935659837
Izmir-29,0.903694109162758,-1.9189944544137256
Izmir-30,1.4204496708553447,-0.9911128786109207
Izmir-31,-0.008431194859911995,-0.5533068172970702
Izmir-33,-1.4323152477453007,0.6705548844549215
Izmir-34,-0.35020041464138973,-0.9877292630620943
Izmir-35,-0.6701594599466772,1.4304207852156887
Izmir-36,-0.16577032901508573,0.32451602226547854
Izmir-38,0.41487704425347455,0.8882304706243535
Izmir-39,-0.945292042853789,0.8999432604256484
Izmir-40,-0.17495339171458735,2.235567848292436
Izmir-41,0.0003613357715187309,1.1129635627208274
Izmir-42,-0.0792322157945807,-0.6840121002289915
Izmir-44,-0.5536894391067836,0.436794604530764
Izmir-46,0.03426047950819119,2.245668731690581
Izmir-47,1.8871276189885549,0.8863752335948366
Izmir-48,0.2836252807351242,0.9280821693048398
Izmir-50,-1.760119009289523,1.8577794074114338
Izmir-52,0.39239959170938893,1.083874728161904
Izmir-87,-1.2899610603017886,-0.4678153140854296
Izmir-88,0.8857504096740241,-1.189517618888548
Izmir-89,1.5433080088312565,1.4817424302254072
Izmir-90,-0.11949353528593011,1.0134970497765101
Izmir-92,-1.880573430843549,1.991884173906252
Izmir-94,0.3510258737181952,-0.4089767788555256
Izmir-95,0.2929424908757945,1.1482280509935197
Izmir-113,0.7679794694663156,1.7169074796461443
Izmir-114,-1.952535932215477,0.6605990359540252
Izmir-116,-1.1109368541083509,-0.06489406906942036
Izmir-117,-0.025721460695783648,-0.11909285371796303
Izmir-118,-0.3990172080886014,0.09753393891708195
Izmir-119,-0.01289670990477354,1.8688210251351192
Izmir-120,-0.6853702847774714,-1.3073992021918868
Izmir-121,-2.0456832701291323,0.05613419320679601
Izmir-122,-1.5574513909733672,0.3202229651994414
Izmir-123,-0.8957672509607095,1.1950309971007824
Izmir-124,-0.7123732523758793,0.8072848748708411
Izmir-125,2.334819502404822,-0.47248430448466733
Izmir-126,-1.4263687972835026,-0.1552848306780651
Izmir-127,0.41487704425347455,0.8882304706243535
Izmir-128,-1.8878662474089623,0.35774996366483797
Izmir-129,-1.2570332213859807,-0.15621918634996207
Izmir-130,-2.4911302337110355,1.2301761918516405
Izmir-131,-0.7665356026126968,0.37874954199103644
